"Date","mean_moist"
2022-07-28,49.0099610222124
2022-07-29,56.0833797629265
2022-07-30,55.5943478170593
2022-07-31,54.3267406194919
2022-08-01,53.4450541813165
2022-08-02,55.7501032409586
2022-08-03,56.0158621946605
2022-08-04,55.1397992165222
2022-08-05,54.2484087050008
2022-08-06,55.4875813815601
2022-08-07,56.623815901184
2022-08-08,56.7394160119812
2022-08-09,58.5829616675876
2022-08-10,57.4630798173706
