"Date Time, GMT-06:00",Soil moisture,Ground temp,Air temp,Soil temp
08/17/15 12:00,-0.0564,18.58,17.558,17.344
08/17/15 12:30,-0.0571,17.772,16.677,16.82
08/17/15 01:00,-0.0571,16.773,16.201,16.272
08/17/15 01:30,-0.0571,16.534,16.415,16.32
08/17/15 02:00,-0.0651,16.606,16.796,16.511
08/17/15 02:30,-0.0876,16.796,16.701,16.773
08/17/15 03:00,-0.0644,18.461,18.295,18.675
08/17/15 03:30,-0.1304,17.796,17.819,17.344
08/17/15 04:00,-0.1348,17.748,19.389,17.201
08/17/15 04:30,-0.1355,19.151,20.198,17.962
08/17/15 05:00,-0.1334,19.698,17.082,18.604
08/17/15 05:30,0.2066,17.201,16.344,15.27
08/17/15 06:00,0.2269,16.987,16.272,14.601
08/17/15 06:30,0.2276,16.892,16.368,14.601
08/17/15 07:00,0.2276,16.225,15.891,14.577
08/17/15 07:30,0.2276,15.414,15.652,14.505
08/17/15 08:00,0.2276,14.721,15.294,14.361
08/17/15 08:30,0.2269,14.242,14.84,14.218
08/17/15 09:00,0.2276,13.546,14.385,14.074
08/17/15 09:30,0.2269,12.654,13.69,13.858
08/17/15 10:00,0.2276,12.122,13.233,13.618
08/17/15 10:30,0.2269,10.687,11.734,13.377
08/17/15 11:00,0.2269,10.98,12.268,13.137
08/17/15 11:30,0.2269,9.977,11.102,12.92
08/18/15 12:00,0.2269,9.879,11.637,12.678
08/18/15 12:30,0.2269,10.051,11.54,12.461
08/18/15 01:00,0.2269,9.608,11.394,12.243
08/18/15 01:30,0.2269,8.618,9.805,12.025
08/18/15 02:00,0.2269,7.444,8.145,11.783
08/18/15 02:30,0.2269,7.72,8.618,11.54
08/18/15 03:00,0.2269,8.792,10.687,11.394
08/18/15 03:30,0.2269,8.419,10.271,11.273
08/18/15 04:00,0.2269,8.319,11.151,11.102
08/18/15 04:30,0.2269,7.945,9.435,10.956
08/18/15 05:00,0.2269,6.661,7.293,10.785
08/18/15 05:30,0.2269,7.041,8.99,10.59
08/18/15 06:00,0.2269,9.04,11.977,10.418
08/18/15 06:30,0.2269,10.222,12.751,10.369
08/18/15 07:00,0.2269,9.386,11.953,10.345
08/18/15 07:30,0.2269,9.706,12.074,10.271
08/18/15 08:00,0.2269,10.149,12.775,10.247
08/18/15 08:30,0.2269,10.712,13.522,10.222
08/18/15 09:00,0.2269,11.273,14.553,10.222
08/18/15 09:30,0.2269,15.461,17.391,10.296
08/18/15 10:00,0.2276,21.079,20.007,10.565
08/18/15 10:30,0.2276,23.4,21.581,11.005
08/18/15 11:00,0.2284,22.896,21.819,11.467
08/18/15 11:30,0.2291,25.428,23.93,12.001
08/18/15 12:00,0.2298,26.965,24.46,12.703
08/18/15 12:30,0.2298,24.629,23.208,13.618
08/18/15 01:00,0.2298,21.7,21.915,14.074
08/18/15 01:30,0.2305,21.056,21.533,14.242
08/18/15 02:00,0.2305,22.154,22.489,14.409
08/18/15 02:30,0.2313,25.671,24.798,14.888
08/18/15 03:00,0.232,23.184,22.705,15.7
08/18/15 03:30,0.2313,20.555,20.936,15.796
08/18/15 04:00,0.2313,19.08,17.748,15.605
08/18/15 04:30,0.2313,18.033,16.392,15.581
08/18/15 05:00,0.2313,17.796,16.249,15.581
08/18/15 05:30,0.2313,16.368,15.318,15.557
08/18/15 06:00,0.232,15.819,14.816,15.438
08/18/15 06:30,0.2313,16.153,14.433,15.342
08/18/15 07:00,0.2313,14.05,13.137,15.27
08/18/15 07:30,0.2313,12.703,12.316,15.008
08/18/15 08:00,0.2378,11.613,11.053,14.673
08/18/15 08:30,0.2392,11.078,9.928,14.314
08/18/15 09:00,0.2392,10.687,9.583,14.026
08/18/15 09:30,0.2407,10.345,9.262,13.738
08/18/15 10:00,0.24,10.173,8.965,13.473
08/18/15 10:30,0.2392,9.805,8.817,13.233
08/18/15 11:00,0.2392,9.509,8.519,13.016
08/18/15 11:30,0.2392,9.46,8.444,12.799
08/19/15 12:00,0.2385,9.509,8.568,12.606
08/19/15 12:30,0.2385,9.312,8.742,12.437
08/19/15 01:00,0.2385,9.287,8.767,12.268
08/19/15 01:30,0.2385,8.792,8.195,12.098
08/19/15 02:00,0.2378,7.895,7.242,11.904
08/19/15 02:30,0.2378,8.095,7.116,11.686
08/19/15 03:00,0.2378,8.344,7.393,11.516
08/19/15 03:30,0.2378,8.767,8.07,11.419
08/19/15 04:00,0.2378,9.361,9.064,11.346
08/19/15 04:30,0.2371,9.41,9.756,11.321
08/19/15 05:00,0.2378,9.188,9.682,11.273
08/19/15 05:30,0.2378,9.089,9.534,11.2
08/19/15 06:00,0.2378,8.99,9.361,11.127
08/19/15 06:30,0.2371,8.99,9.386,11.053
08/19/15 07:00,0.2371,9.015,9.485,10.98
08/19/15 07:30,0.2363,9.015,9.583,10.932
08/19/15 08:00,0.2356,9.04,9.632,10.883
08/19/15 08:30,0.2349,9.089,9.534,10.834
08/19/15 09:00,0.2349,9.632,9.928,10.834
08/19/15 09:30,0.2349,10.541,10.32,10.907
08/19/15 10:00,0.2349,11.175,10.614,11.053
08/19/15 10:30,0.2342,11.078,10.541,11.224
08/19/15 11:00,0.2342,11.565,11.029,11.37
08/19/15 11:30,0.2334,13.137,12.292,11.565
08/19/15 12:00,0.2327,14.792,13.666,11.929
08/19/15 12:30,0.2327,17.082,15.629,12.534
08/19/15 01:00,0.2313,17.368,16.01,13.329
08/19/15 01:30,0.2313,19.555,17.605,14.218
08/19/15 02:00,0.2313,17.011,15.127,14.96
08/19/15 02:30,0.232,17.034,15.652,15.127
08/19/15 03:00,0.2327,17.724,15.509,15.509
08/19/15 03:30,0.2334,18.937,17.153,15.819
08/19/15 04:00,0.2334,20.246,17.201,16.511
08/19/15 04:30,0.2342,20.531,17.368,17.106
08/19/15 05:00,0.2342,22.92,17.772,17.534
08/19/15 05:30,0.2342,20.341,15.843,18.081
08/19/15 06:00,0.2342,14.745,13.137,17.986
08/19/15 06:30,0.24,12.727,11.637,17.344
08/19/15 07:00,0.2451,12.195,10.296,16.654
08/19/15 07:30,0.2443,11.807,10.051,16.082
08/19/15 08:00,0.2458,11.492,9.731,15.629
08/19/15 08:30,0.2443,11.029,9.386,15.199
08/19/15 09:00,0.2436,10.541,9.238,14.84
08/19/15 09:30,0.2429,9.805,8.99,14.481
08/19/15 10:00,0.2422,9.435,8.618,14.122
08/19/15 10:30,0.2422,9.386,8.369,13.786
08/19/15 11:00,0.2414,9.064,8.095,13.473
08/19/15 11:30,0.2407,8.965,8.145,13.209
08/20/15 12:00,0.2407,8.891,8.095,12.992
08/20/15 12:30,0.24,8.817,8.419,12.775
08/20/15 01:00,0.2392,8.469,9.089,12.558
08/20/15 01:30,0.2392,8.295,9.064,12.34
08/20/15 02:00,0.24,8.419,8.817,12.098
08/20/15 02:30,0.2385,8.22,8.568,11.904
08/20/15 03:00,0.2385,8.319,8.22,11.71
08/20/15 03:30,0.2378,8.593,8.394,11.565
08/20/15 04:00,0.2378,8.419,8.469,11.443
08/20/15 04:30,0.2371,8.295,8.767,11.321
08/20/15 05:00,0.2371,8.369,8.618,11.224
08/20/15 05:30,0.2371,8.145,8.469,11.102
08/20/15 06:00,0.2363,7.995,8.369,11.005
08/20/15 06:30,0.2356,7.92,8.369,10.883
08/20/15 07:00,0.2356,7.895,8.145,10.761
08/20/15 07:30,0.2356,7.494,7.97,10.663
08/20/15 08:00,0.2349,7.293,7.945,10.541
08/20/15 08:30,0.2334,7.167,7.895,10.394
08/20/15 09:00,0.2327,7.368,7.92,10.222
08/20/15 09:30,0.232,7.569,7.945,10.1
08/20/15 10:00,0.2313,7.695,7.97,10.026
08/20/15 10:30,0.2313,8.02,8.12,9.977
08/20/15 11:00,0.2305,8.245,8.319,9.977
08/20/15 11:30,0.2305,9.731,9.336,10.026
08/20/15 12:00,0.2305,10.001,9.558,10.247
08/20/15 12:30,0.2305,11.053,10.173,10.467
08/20/15 01:00,0.2298,10.712,10.149,10.663
08/20/15 01:30,0.2305,10.907,10.418,10.785
08/20/15 02:00,0.2305,12.243,11.346,10.932
08/20/15 02:30,0.2305,14.601,12.871,11.273
08/20/15 03:00,0.2305,13.185,12.098,11.856
08/20/15 03:30,0.2305,12.243,11.467,12.171
08/20/15 04:00,0.2305,12.389,11.54,12.219
08/20/15 04:30,0.2313,14.242,12.437,12.316
08/20/15 05:00,0.2313,16.153,12.944,12.871
08/20/15 05:30,0.232,17.272,13.642,13.497
08/20/15 06:00,0.232,17.415,13.834,13.954
08/20/15 06:30,0.232,17.534,13.738,14.218
08/20/15 07:00,0.232,17.653,13.978,14.385
08/20/15 07:30,0.232,17.938,14.577,14.457
08/20/15 08:00,0.232,17.296,14.553,14.409
08/20/15 08:30,0.232,15.27,14.457,14.194
08/20/15 09:00,0.2313,10.834,10.051,13.906
08/20/15 09:30,0.2313,7.97,7.343,13.425
08/20/15 10:00,0.2313,6.509,5.872,12.896
08/20/15 10:30,0.2305,5.36,4.766,12.34
08/20/15 11:00,0.2305,4.792,4.089,11.807
08/20/15 11:30,0.2305,4.194,3.354,11.346
08/21/15 12:00,0.2298,3.564,2.45,10.907
08/21/15 12:30,0.2298,3.354,2.343,10.516
08/21/15 01:00,0.2298,3.168,2.289,10.149
08/21/15 01:30,0.2298,2.877,2.236,9.829
08/21/15 02:00,0.2291,2.85,2.396,9.509
08/21/15 02:30,0.2291,2.69,2.074,9.213
08/21/15 03:00,0.2291,2.637,2.316,8.941
08/21/15 03:30,0.2284,2.343,1.805,8.717
08/21/15 04:00,0.2284,2.021,1.317,8.469
08/21/15 04:30,0.2284,2.182,1.805,8.245
08/21/15 05:00,0.2284,2.128,1.859,8.045
08/21/15 05:30,0.2284,1.967,1.453,7.845
08/21/15 06:00,0.2284,1.588,0.715,7.67
08/21/15 06:30,0.2276,1.344,0.825,7.494
08/21/15 07:00,0.2284,1.561,1.017,7.343
08/21/15 07:30,0.2276,2.101,1.453,7.192
08/21/15 08:00,0.2276,3.274,3.142,7.116
08/21/15 08:30,0.2276,4.973,5.154,7.116
08/21/15 09:00,0.2276,6.408,6.99,7.217
08/21/15 09:30,0.2284,9.139,9.78,7.393
08/21/15 10:00,0.2284,10.296,10.075,7.745
08/21/15 10:30,0.2291,11.662,11.273,8.17
08/21/15 11:00,0.2284,13.112,12.316,8.618
08/21/15 11:30,-0.0062,13.978,13.016,13.425
08/21/15 12:00,-0.0055,13.016,13.112,17.296
08/21/15 12:30,-0.0055,16.963,14.96,20.913
08/21/15 01:00,-0.0048,17.082,14.768,20.293
08/21/15 01:30,-0.0041,17.415,15.652,20.627
08/21/15 02:00,-0.0019,18.152,16.296,22.154
08/21/15 02:30,-0.0026,17.796,16.225,21.318
08/21/15 03:00,-0.0026,18.39,16.558,20.293
08/21/15 03:30,-0.0019,19.436,16.773,20.079
08/21/15 04:00,-0.0019,19.841,16.987,19.151
08/21/15 04:30,-0.0026,19.222,16.677,18.295
08/21/15 05:00,0.0025,19.603,17.225,17.629
08/21/15 05:30,0.0025,20.15,17.819,15.605
08/21/15 06:00,0.0032,18.889,17.034,14.84
08/21/15 06:30,0.0032,16.796,16.296,14.29
08/21/15 07:00,0.0032,15.843,15.605,13.858
08/21/15 07:30,0.0032,15.39,15.485,13.57
08/21/15 08:00,0.0046,14.026,14.457,13.281
08/21/15 08:30,0.0046,12.775,13.401,13.064
08/21/15 09:00,0.062,12.485,13.281,12.944
08/21/15 09:30,0.0606,11.078,11.662,12.775
08/21/15 10:00,0.0606,9.977,10.614,12.63
08/21/15 10:30,0.0606,9.386,10.1,12.509
08/21/15 11:00,0.0606,8.543,9.213,12.389
08/21/15 11:30,0.0606,8.568,9.558,12.268
08/22/15 12:00,0.0606,8.891,10.296,12.122
08/22/15 12:30,0.0606,7.795,8.568,11.953
08/22/15 01:00,0.0613,8.07,8.99,11.832
08/22/15 01:30,0.0613,7.67,8.319,11.734
08/22/15 02:00,0.0613,8.369,9.435,11.589
08/22/15 02:30,0.0613,8.965,10.1,11.394
08/22/15 03:00,0.0613,9.089,10.075,11.248
08/22/15 03:30,0.0613,9.064,9.903,11.151
08/22/15 04:00,0.0613,8.593,9.386,11.151
08/22/15 04:30,0.0613,8.444,9.287,11.151
08/22/15 05:00,0.0613,7.92,7.92,11.127
08/22/15 05:30,0.062,7.845,7.116,11.151
08/22/15 06:00,0.062,7.695,7.015,11.151
08/22/15 06:30,0.062,7.745,6.889,11.151
08/22/15 07:00,0.0649,7.569,6.788,11.151
08/22/15 07:30,0.0678,7.494,6.763,11.102
08/22/15 08:00,0.07,7.645,6.737,11.029
08/22/15 08:30,0.0751,7.72,6.737,11.005
08/22/15 09:00,0.0758,7.97,6.99,10.956
08/22/15 09:30,0.0751,8.22,7.343,10.932
08/22/15 10:00,0.0744,8.916,7.845,10.932
08/22/15 10:30,0.0729,10.296,8.841,10.956
08/22/15 11:00,0.0715,9.756,8.27,11.005
08/22/15 11:30,0.0707,8.792,7.92,11.127
08/22/15 12:00,0.07,9.188,8.195,11.2
08/22/15 12:30,0.07,10.051,8.99,11.273
08/22/15 01:00,0.07,10.663,9.509,11.346
08/22/15 01:30,0.0693,12.316,11.224,11.443
08/22/15 02:00,0.0693,12.001,11.053,11.54
08/22/15 02:30,0.0693,12.847,11.856,11.662
08/22/15 03:00,0.0686,13.546,12.268,11.759
08/22/15 03:30,0.0686,15.055,13.257,11.856
08/22/15 04:00,0.0686,13.281,12.025,11.953
08/22/15 04:30,0.0686,14.098,12.63,12.001
08/22/15 05:00,0.0678,15.629,13.522,11.977
08/22/15 05:30,0.0678,15.581,14.242,12.025
08/22/15 06:00,0.0678,15.963,14.433,12.074
08/22/15 06:30,0.0678,14.146,13.112,12.025
08/22/15 07:00,0.0678,12.871,12.582,12.001
08/22/15 07:30,0.0678,12.799,12.63,11.953
08/22/15 08:00,0.0678,12.147,12.098,11.856
08/22/15 08:30,0.0678,11.419,11.662,11.759
08/22/15 09:00,0.0678,10.834,10.932,11.71
08/22/15 09:30,0.0678,10.026,10.736,11.637
08/22/15 10:00,0.0678,7.97,8.195,11.565
08/22/15 10:30,0.0678,6.864,7.318,11.467
08/22/15 11:00,0.0678,7.066,6.965,11.346
08/22/15 11:30,0.0678,7.268,6.889,11.224
08/23/15 12:00,0.0678,7.268,7.745,11.102
08/23/15 12:30,0.0678,7.242,6.712,11.005
08/23/15 01:00,0.0678,7.469,7.167,10.932
08/23/15 01:30,0.0678,7.569,7.594,10.883
08/23/15 02:00,0.0678,7.745,8.02,10.834
08/23/15 02:30,0.0678,7.97,8.369,10.761
08/23/15 03:00,0.0678,8.02,8.245,10.736
08/23/15 03:30,0.0678,7.82,7.318,10.712
08/23/15 04:00,0.0678,7.519,7.795,10.712
08/23/15 04:30,0.0678,6.661,6.153,10.712
08/23/15 05:00,0.0678,5.924,6.433,10.687
08/23/15 05:30,0.0678,5.36,5.385,10.638
08/23/15 06:00,0.0678,5.308,5.282,10.59
08/23/15 06:30,0.0678,5.539,5.128,10.541
08/23/15 07:00,0.0678,6.153,6.306,10.492
08/23/15 07:30,0.0678,6.585,6.331,10.418
08/23/15 08:00,0.0678,7.041,6.611,10.394
08/23/15 08:30,0.0678,7.419,7.142,10.369
08/23/15 09:00,0.0678,7.87,7.268,10.369
08/23/15 09:30,0.0678,8.12,7.594,10.394
08/23/15 10:00,0.0678,8.369,7.745,10.418
08/23/15 10:30,0.0678,8.891,8.095,10.467
08/23/15 11:00,0.0678,10.271,9.336,10.516
08/23/15 11:30,0.0678,10.001,9.114,10.614
08/23/15 12:00,0.0678,9.756,8.99,10.761
08/23/15 12:30,0.0678,11.492,10.369,10.858
08/23/15 01:00,0.0678,11.686,10.614,10.98
08/23/15 01:30,0.0678,13.112,11.832,11.151
08/23/15 02:00,0.0678,14.577,12.654,11.346
08/23/15 02:30,0.0678,12.461,11.127,11.492
08/23/15 03:00,0.0678,12.63,11.565,11.492
08/23/15 03:30,0.0671,12.413,11.2,11.467
08/23/15 04:00,0.0671,12.654,11.467,11.443
08/23/15 04:30,0.0678,13.04,11.783,11.443
08/23/15 05:00,0.0671,13.257,11.832,11.467
08/23/15 05:30,0.0671,13.786,12.219,11.467
08/23/15 06:00,0.0671,12.944,11.589,11.492
08/23/15 06:30,0.0671,13.786,12.122,11.492
08/23/15 07:00,0.0671,12.001,11.297,11.492
08/23/15 07:30,0.0671,11.394,10.956,11.492
08/23/15 08:00,0.0671,11.127,10.761,11.467
08/23/15 08:30,0.0671,10.761,10.541,11.419
08/23/15 09:00,0.0671,10.001,9.756,11.394
08/23/15 09:30,0.0671,8.593,8.095,11.321
08/23/15 10:00,0.0671,7.97,7.393,11.248
08/23/15 10:30,0.0671,6.914,6.255,11.151
08/23/15 11:00,0.0671,5.616,4.869,11.078
08/23/15 11:30,0.0671,6.23,5.565,10.956
08/24/15 12:00,0.0671,6.179,6.509,10.81
08/24/15 12:30,0.0671,5.308,5.179,10.712
08/24/15 01:00,0.0671,5.257,4.74,10.614
08/24/15 01:30,0.0671,5.847,5.205,10.516
08/24/15 02:00,0.0671,6.23,5.847,10.443
08/24/15 02:30,0.0671,6.382,5.616,10.369
08/24/15 03:00,0.0671,6.484,6.102,10.32
08/24/15 03:30,0.0671,6.636,6.331,10.271
08/24/15 04:00,0.0678,7.368,7.116,10.247
08/24/15 04:30,0.0678,7.87,7.77,10.222
08/24/15 05:00,0.0693,7.795,7.594,10.247
08/24/15 05:30,0.0686,7.494,7.72,10.271
08/24/15 06:00,0.0686,7.343,7.695,10.32
08/24/15 06:30,0.0686,7.469,7.419,10.32
08/24/15 07:00,0.0686,7.494,7.619,10.32
08/24/15 07:30,0.0686,7.419,7.72,10.32
08/24/15 08:00,0.0686,7.519,7.67,10.32
08/24/15 08:30,0.0686,7.92,7.695,10.32
08/24/15 09:00,0.0686,8.22,7.97,10.32
08/24/15 09:30,0.0686,7.87,7.97,10.345
08/24/15 10:00,0.0686,7.845,8.07,10.369
08/24/15 10:30,0.0686,7.995,8.02,10.369
08/24/15 11:00,0.0686,8.693,8.319,10.369
08/24/15 11:30,0.0686,10.026,9.139,10.394
08/24/15 12:00,0.0686,10.222,9.287,10.443
08/24/15 12:30,0.0686,9.731,9.534,10.541
08/24/15 01:00,0.0686,11.419,10.98,10.638
08/24/15 01:30,0.0686,11.686,11.297,10.712
08/24/15 02:00,0.0686,13.353,12.703,10.834
08/24/15 02:30,0.0678,14.792,13.714,10.98
08/24/15 03:00,0.0678,13.064,12.195,11.127
08/24/15 03:30,0.0678,14.673,13.666,11.2
08/24/15 04:00,0.0678,16.439,15.247,11.297
08/24/15 04:30,0.0678,18.01,15.055,11.467
08/24/15 05:00,0.0678,16.082,14.074,11.662
08/24/15 05:30,0.0678,19.746,16.415,11.759
08/24/15 06:00,0.0678,18.557,15.366,11.856
08/24/15 06:30,0.0678,15.103,13.449,11.953
08/24/15 07:00,0.0678,16.225,14.337,11.929
08/24/15 07:30,0.0678,13.112,12.389,11.832
08/24/15 08:00,0.0678,11.734,11.662,11.71
08/24/15 08:30,0.0671,11.248,11.637,11.589
08/24/15 09:00,0.0671,10.516,11.029,11.419
08/24/15 09:30,0.0671,10.1,10.81,11.273
08/24/15 10:00,0.0671,9.139,9.41,11.151
08/24/15 10:30,0.0671,9.04,9.509,11.053
08/24/15 11:00,0.0671,9.287,9.608,10.956
08/24/15 11:30,0.0671,9.064,9.312,10.883
08/25/15 12:00,0.0671,8.519,8.941,10.81
08/25/15 12:30,0.0678,8.145,8.319,10.761
08/25/15 01:00,0.0671,8.045,8.145,10.712
08/25/15 01:30,0.0671,7.393,7.745,10.663
08/25/15 02:00,0.0671,6.051,6.611,10.614
08/25/15 02:30,0.0671,4.818,5.693,10.541
08/25/15 03:00,0.0671,4.999,5.796,10.492
08/25/15 03:30,0.0671,4.298,4.428,10.394
08/25/15 04:00,0.0678,3.591,3.433,10.296
08/25/15 04:30,0.0678,3.116,2.61,10.198
08/25/15 05:00,0.0678,2.823,1.994,10.1
08/25/15 05:30,0.0678,2.316,1.615,10.001
08/25/15 06:00,0.0678,1.994,1.344,9.903
08/25/15 06:30,0.0678,1.697,0.825,9.805
08/25/15 07:00,0.0678,1.344,0.356,9.731
08/25/15 07:30,0.0678,1.643,0.55,9.632
08/25/15 08:00,0.0686,2.637,1.724,9.558
08/25/15 08:30,0.0678,3.617,3.459,9.509
08/25/15 09:00,0.0678,4.636,6.051,9.435
08/25/15 09:30,0.0686,9.188,10.051,9.386
08/25/15 10:00,0.0678,11.759,11.419,9.386
08/25/15 10:30,0.0678,11.467,11.175,9.46
08/25/15 11:00,0.0678,13.57,12.63,9.632
08/25/15 11:30,0.0678,15.414,13.401,9.879
08/25/15 12:00,0.0678,16.296,13.834,10.149
08/25/15 12:30,0.0678,16.82,14.098,10.443
08/25/15 01:00,0.0678,17.201,14.721,10.761
08/25/15 01:30,0.0678,17.677,15.366,11.078
08/25/15 02:00,0.0678,17.486,15.557,11.394
08/25/15 02:30,0.0671,17.724,15.915,11.686
08/25/15 03:00,0.0678,18.842,16.606,11.929
08/25/15 03:30,0.0671,19.674,16.82,12.195
08/25/15 04:00,0.0671,19.793,16.296,12.364
08/25/15 04:30,0.0671,19.008,16.225,12.485
08/25/15 05:00,0.0671,21.891,17.177,12.485
08/25/15 05:30,0.0671,22.657,17.796,12.485
08/25/15 06:00,0.0671,23.088,18.533,12.534
08/25/15 06:30,0.0671,21.963,18.033,12.606
08/25/15 07:00,0.0671,21.795,18.176,12.582
08/25/15 07:30,0.0671,20.841,18.224,12.534
08/25/15 08:00,0.0671,19.674,17.724,12.413
08/25/15 08:30,0.0671,16.677,15.414,12.268
08/25/15 09:00,0.0664,10.883,10.198,12.074
08/25/15 09:30,0.0671,8.668,8.519,11.856
08/25/15 10:00,0.0671,7.242,7.695,11.637
08/25/15 10:30,0.0671,6.357,6.763,11.419
08/25/15 11:00,0.0671,5.847,6.102,11.224
08/25/15 11:30,0.0671,5.821,6.204,11.005
08/26/15 12:00,0.0671,6.763,7.494,10.834
08/26/15 12:30,0.0671,7.795,8.742,10.638
08/26/15 01:00,0.0671,8.12,9.064,10.492
08/26/15 01:30,0.0671,6.763,7.142,10.418
08/26/15 02:00,0.0671,5.411,6,10.345
08/26/15 02:30,0.0671,4.714,5.308,10.296
08/26/15 03:00,0.0671,5.36,6.56,10.222
08/26/15 03:30,0.0671,5.462,6.433,10.1
08/26/15 04:00,0.0671,5.385,6.306,9.977
08/26/15 04:30,0.0671,4.584,4.792,9.879
08/26/15 05:00,0.0678,4.141,4.35,9.805
08/26/15 05:30,0.0678,4.324,4.376,9.731
08/26/15 06:00,0.0678,4.584,4.662,9.682
08/26/15 06:30,0.0678,4.895,4.869,9.632
08/26/15 07:00,0.0678,5.36,5.693,9.583
08/26/15 07:30,0.0678,5.36,5.539,9.534
08/26/15 08:00,0.0678,5.693,5.924,9.509
08/26/15 08:30,0.0678,6.56,6.509,9.509
08/26/15 09:00,0.0678,7.845,7.945,9.509
08/26/15 09:30,0.0678,10.516,10.858,9.534
08/26/15 10:00,0.0678,12.992,12.582,9.632
08/26/15 10:30,0.0678,13.57,13.257,9.78
08/26/15 11:00,0.0678,18.961,16.368,9.952
08/26/15 11:30,0.0678,18.985,16.487,10.271
08/26/15 12:00,0.0678,20.15,17.724,10.638
08/26/15 12:30,0.0678,20.674,18.224,10.956
08/26/15 01:00,0.0678,19.841,17.915,11.224
08/26/15 01:30,0.0671,17.653,16.296,11.467
08/26/15 02:00,0.0671,19.484,18.509,11.613
08/26/15 02:30,0.0671,19.888,18.604,11.759
08/26/15 03:00,0.0671,20.079,18.723,11.88
08/26/15 03:30,0.0671,19.08,18.081,12.001
08/26/15 04:00,0.0671,17.391,17.177,12.122
08/26/15 04:30,0.0671,16.415,16.558,12.147
08/26/15 05:00,0.0671,16.296,16.677,12.122
08/26/15 05:30,0.0664,15.819,16.201,12.074
08/26/15 06:00,0.0671,14.553,15.127,12.001
08/26/15 06:30,0.0664,13.714,14.577,11.88
08/26/15 07:00,0.0664,13.088,13.978,11.686
08/26/15 07:30,0.0664,13.137,13.834,11.492
08/26/15 08:00,0.0664,13.69,14.122,11.321
08/26/15 08:30,0.0664,12.847,13.401,11.2
08/26/15 09:00,0.0664,10.932,11.419,11.151
08/26/15 09:30,0.0664,10.541,11.127,11.078
08/26/15 10:00,0.0664,10.247,11.151,11.029
08/26/15 10:30,0.0664,10.271,11.151,10.956
08/26/15 11:00,0.0671,10.32,11.297,10.883
08/26/15 11:30,0.0671,10.001,10.834,10.834
08/27/15 12:00,0.0671,9.46,10.467,10.761
08/27/15 12:30,0.0664,9.312,10.296,10.736
08/27/15 01:00,0.0664,9.089,9.756,10.687
08/27/15 01:30,0.0664,9.287,10.173,10.638
08/27/15 02:00,0.0664,9.262,9.928,10.614
08/27/15 02:30,0.0664,9.015,9.632,10.565
08/27/15 03:00,0.0671,8.841,9.583,10.516
08/27/15 03:30,0.0671,8.693,9.336,10.467
08/27/15 04:00,0.0664,8.344,8.99,10.443
08/27/15 04:30,0.0671,6.864,8.07,10.418
08/27/15 05:00,0.0671,7.015,8.145,10.394
08/27/15 05:30,0.0671,7.167,7.82,10.345
08/27/15 06:00,0.0671,6.051,6.331,10.296
08/27/15 06:30,0.0671,5.385,5.128,10.247
08/27/15 07:00,0.0671,5.257,5.024,10.198
08/27/15 07:30,0.0671,5.334,4.688,10.149
08/27/15 08:00,0.0671,6.153,5.385,10.075
08/27/15 08:30,0.0671,7.041,6.737,10.026
08/27/15 09:00,0.0671,8.717,8.469,10.001
08/27/15 09:30,0.0671,9.435,9.04,10.001
08/27/15 10:00,0.0671,9.287,9.163,10.051
08/27/15 10:30,0.0671,9.089,9.114,10.149
08/27/15 11:00,0.0671,9.485,9.46,10.222
08/27/15 11:30,0.0671,10.001,9.731,10.271
08/27/15 12:00,0.0671,9.977,9.632,10.32
08/27/15 12:30,0.0671,10.834,10.198,10.394
08/27/15 01:00,0.0671,10.638,10.124,10.443
08/27/15 01:30,0.0671,10.663,9.829,10.516
08/27/15 02:00,0.0671,11.127,9.952,10.59
08/27/15 02:30,0.0671,12.799,11.273,10.687
08/27/15 03:00,0.0671,12.896,11.346,10.858
08/27/15 03:30,0.0671,10.075,9.336,11.053
08/27/15 04:00,0.0671,9.46,8.593,11.053
08/27/15 04:30,0.0671,10.001,8.593,10.98
08/27/15 05:00,0.0671,10.467,8.965,10.932
08/27/15 05:30,0.0671,9.238,8.394,10.932
08/27/15 06:00,0.0671,8.643,7.97,10.932
08/27/15 06:30,0.0671,8.27,7.469,10.883
08/27/15 07:00,0.0671,7.444,7.318,10.81
08/27/15 07:30,0.0671,7.242,7.268,10.712
08/27/15 08:00,0.0678,7.293,7.544,10.565
08/27/15 08:30,0.0671,7.167,7.619,10.467
08/27/15 09:00,0.0671,7.066,7.544,10.369
08/27/15 09:30,0.0671,7.041,7.594,10.296
08/27/15 10:00,0.0678,6.864,7.368,10.222
08/27/15 10:30,0.0671,6.535,6.94,10.149
08/27/15 11:00,0.0671,6.306,6.712,10.075
08/27/15 11:30,0.0678,6.026,6.331,10.001
08/28/15 12:00,0.0678,5.642,5.975,9.952
08/28/15 12:30,0.0678,5.205,5.514,9.879
08/28/15 01:00,0.0678,4.74,4.869,9.805
08/28/15 01:30,0.0678,4.376,4.428,9.731
08/28/15 02:00,0.0678,4.063,4.089,9.657
08/28/15 02:30,0.0678,3.801,3.722,9.608
08/28/15 03:00,0.0678,3.67,3.696,9.558
08/28/15 03:30,0.0678,3.564,3.696,9.509
08/28/15 04:00,0.0686,3.564,3.722,9.435
08/28/15 04:30,0.0686,3.459,3.564,9.361
08/28/15 05:00,0.0686,3.538,3.722,9.287
08/28/15 05:30,0.0686,3.67,3.906,9.213
08/28/15 06:00,0.0686,3.906,4.168,9.163
