"","...1","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"733",1722,1722,"CF",2013,"Salix pulchra","Common_garden",NA,8,23,"2019",62,NA,NA,NA,43.27,42.51,44.77,90,57.61,66.31,"KLSPE7",NA,"6",71.3066666666667,43.5166666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",1723,1723,"CF",2013,"Salix pulchra","Common_garden",NA,8,23,"2019",73.2,NA,NA,NA,38.62,39.66,38.31,65.24,61.39,45.14,"KLSPE8",NA,"6",57.2566666666667,38.8633333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",1724,1724,"CF",2013,"Salix pulchra","Common_garden",NA,8,23,"2019",34.5,NA,NA,NA,30.83,36.21,35.61,63.26,33.79,39.01,"KLSPE9",NA,"6",45.3533333333333,34.2166666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",1755,1755,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP1",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",1756,1756,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP11",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",1757,1757,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP13",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",1758,1758,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP14",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",1759,1759,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP16",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",1760,1760,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP17",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",1761,1761,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP18",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",1762,1762,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP19",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",1763,1763,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP2",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",1764,1764,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP21",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",1765,1765,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",20.3,NA,NA,NA,23.67,45.18,52.25,59.09,22.6,22.9,"KP16SP22",NA,"3",34.8633333333333,40.3666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",1766,1766,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",19.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP23",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",1767,1767,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",17.6,NA,NA,NA,46.64,38.04,36.95,46.82,29.02,25.25,"KP16SP24",NA,"3",33.6966666666667,40.5433333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",1768,1768,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP25",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",1769,1769,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP26",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1770,1770,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP27",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",1771,1771,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP28",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",1772,1772,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP29",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",1773,1773,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP3",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",1774,1774,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP30",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",1775,1775,"AB",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP32",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",1776,1776,"AB",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",26.4,NA,NA,NA,37.57,40.71,40.69,134.5,149.9,101,"KP16SP33",NA,"3",128.466666666667,39.6566666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",1777,1777,"AB",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",12,NA,NA,NA,NA,NA,NA,8.77,23.1,15.96,"KP16SP34",NA,"3",15.9433333333333,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",1778,1778,"AB",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP35",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",1779,1779,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP36",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",1780,1780,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP37",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",1781,1781,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP38",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",1782,1782,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP39",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",1783,1783,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",10.9,NA,NA,NA,29.7,29,27.31,16.1,23.33,7.01,"KP16SP41",NA,"3",15.48,28.67,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",1784,1784,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP42",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",1785,1785,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",17.5,NA,NA,NA,18.08,23.68,21.57,41.1,25.63,17.66,"KP16SP43",NA,"3",28.13,21.11,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",1786,1786,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP44",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",1787,1787,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP45",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",1788,1788,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",20.1,NA,NA,NA,28.58,36.98,41.7,24.82,38.04,28.94,"KP16SP46",NA,"3",30.6,35.7533333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",1789,1789,"MG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP47",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",1790,1790,"MG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP48",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",1791,1791,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP5",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",1792,1792,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",27.4,NA,NA,NA,31.94,37.16,34.5,38.68,37.08,16.73,"KP16SP51",NA,"3",30.83,34.5333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",1793,1793,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",17,NA,NA,NA,24.92,26.41,30.61,216,10.37,21.7,"KP16SP52",NA,"3",82.69,27.3133333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",1794,1794,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP53",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",1795,1795,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP54",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",1796,1796,"CF",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",26.2,NA,NA,NA,24.12,24.94,27.25,13.93,23.05,10.06,"KP16SP55",NA,"3",15.68,25.4366666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",1797,1797,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",15.5,NA,NA,NA,28.79,30.62,30.41,20.6,62.06,34.93,"KP16SP56",NA,"3",39.1966666666667,29.94,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",1798,1798,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP57",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",1799,1799,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP58",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",1800,1800,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",14.7,NA,NA,NA,49.08,36.66,35.93,40.1,32.83,37.55,"KP16SP59",NA,"3",36.8266666666667,40.5566666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",1801,1801,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",23.4,NA,NA,NA,32.43,28.16,31.21,44.52,34.69,52.98,"KP16SP60",NA,"3",44.0633333333333,30.6,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",1856,1856,"IMS",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",20.6,NA,NA,NA,45.57,40.55,43.55,71.66,76.19,71.78,"KP17SP1",NA,"2",73.21,43.2233333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",1857,1857,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP10",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",1858,1858,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP11",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",1859,1859,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",14.5,NA,NA,NA,54.13,43.69,43.52,106,33.47,152.9,"KP17SP12",NA,"2",97.4566666666667,47.1133333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",1860,1860,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP13",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",1861,1861,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",9.8,NA,NA,NA,52.04,44.13,41.28,37.2,45.11,43,"KP17SP14",NA,"2",41.77,45.8166666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",1862,1862,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP15",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",1863,1863,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP16",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",1864,1864,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP17",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",1865,1865,"IMS",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",18.7,NA,NA,NA,38,39.4,43.27,69.23,43.26,37.49,"KP17SP2",NA,"2",49.9933333333333,40.2233333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",1866,1866,"IMS",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP3",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",1867,1867,"IMS",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP4",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",1868,1868,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",24.2,NA,NA,NA,36.32,43.22,38.03,49.69,25.24,37.39,"KP17SP5",NA,"2",37.44,39.19,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",1869,1869,"MG",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP6",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",1870,1870,"MG",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP7",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",1871,1871,"MG",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP8",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",1872,1872,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",14.3,NA,NA,NA,40.51,30.67,34.23,36.99,19.17,15.08,"KP17SP9",NA,"2",23.7466666666667,35.1366666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",1888,1888,"JG",2018,"Salix pulchra","Common_garden",NA,8,23,"2019",22.8,NA,NA,NA,32.97,42.54,32.1,21.37,10.55,11.2,"KP18SP1",NA,"1",14.3733333333333,35.87,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",1889,1889,"JG",2018,"Salix pulchra","Common_garden",NA,8,23,"2019",32.5,NA,NA,NA,32.71,37.79,26.29,21.24,32.4,34.36,"KP18SP2",NA,"1",29.3333333333333,32.2633333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",1890,1890,"JG",2018,"Salix pulchra","Common_garden",NA,8,23,"2019",32.8,NA,NA,NA,69.74,50.01,56.93,181,NA,NA,"KP18SP3",NA,"1",NA,58.8933333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",1891,1891,"JG",2018,"Salix pulchra","Common_garden",NA,8,23,"2019",24.4,NA,NA,NA,32.75,25.51,37.89,29.7,19.03,30.47,"KP18SP4",NA,"1",26.4,32.05,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",1892,1892,"MG",2018,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP18SP5",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",1893,1893,"MG",2018,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP18SP6",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",1894,1894,"AB",2013,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP14",NA,"6",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",1895,1895,"AB",2013,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP15",NA,"6",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",1898,1898,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESP1",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",1899,1899,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESP2",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",1900,1900,"IMS",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESP5",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",1901,1901,"AB",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",9.3,NA,NA,NA,57.7,60.2,56.79,96,55,41.41,"PC16CESP7",NA,"3",64.1366666666667,58.23,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",1907,1907,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP1",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",1908,1908,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP10",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",1909,1909,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP2",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",1910,1910,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP3",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",1911,1911,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",9.3,NA,NA,NA,22.7,23,29.32,26.2,19.21,17.38,"PC16CWSP6",NA,"3",20.93,25.0066666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",1912,1912,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",15.1,NA,NA,NA,44.24,46.24,43.62,30.4,37.1,40.56,"PC16CWSP7",NA,"3",36.02,44.7,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",1913,1913,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP8",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",1914,1914,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",9.2,NA,NA,NA,34.57,29.58,32.05,20.68,29.71,42.16,"PC16CWSP9",NA,"3",30.85,32.0666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",1923,1923,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP1",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",1924,1924,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP2",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",1925,1925,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP5",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",1926,1926,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP6",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",1927,1927,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP7",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",1928,1928,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP8",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"826",1929,1929,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP9",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",1943,1943,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP1",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",1944,1944,"JG",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",8.2,NA,NA,NA,30.06,34.1,31.15,45.41,43.47,42.85,"PC17SP10",NA,"2",43.91,31.77,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",1945,1945,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP2",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",1946,1946,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",7.6,NA,NA,NA,41.03,44.01,44.98,82.17,47.43,36.07,"PC17SP3",NA,"2",55.2233333333333,43.34,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",1947,1947,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",31.3,NA,NA,NA,50.97,50.27,49.08,110.86,281,215,"PC17SP4",NA,"2",202.286666666667,50.1066666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",1948,1948,"CF",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",16.5,NA,NA,NA,30.11,23.49,22.43,7.92,12.56,23.6,"PC17SP5",NA,"2",14.6933333333333,25.3433333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833",1949,1949,"CF",2017,"Salix pulchra","Common_garden",NA,8,23,"2019",15.5,NA,NA,NA,18.57,20.33,22.47,6.63,14.63,6.12,"PC17SP6",NA,"2",9.12666666666667,20.4566666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
