Sample_ID,Sample_Date,Year,Height,LL1,LL2,LL3,SE1,SE2,SE3,Fresh_mass,Dry_mass,LA,LDMC,SLA,Notes
KP18SA10,23/08/2019,2019,3.7,26.06,23.29,19.55,7.32,18.59,NA,,,,,,
H18SR29,25/08/2019,2019,4.4,12.55,14.93,20.95,14.42,12.4,NA,,,,,,
H15SP1,18/08/2018,2018,6.2,19.02,13.11,16.06,4.39,7.79,4.95,,,,,,"Browning leaves, 100% senescence "
H15SP2,18/08/2018,2018,2.6,15.68,9.91,8.08,3.17,2.54,1.75,,,,,,"Browning leaves, 100% senescence "
H15SP3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead
H15SP4,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
H15SP5,18/08/2018,2018,7.4,17.14,20.69,16.68,4.83,4.29,2.75,,,,,,"Browning leaves, 100% senescence "
H15SP6,18/08/2018,2018,3.5,5.95,2.99,2.75,1,0.97,0.96,,,,,,100% senescence 
H15SP7,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H15SP8,18/08/2018,2018,7.3,21.63,20.96,22.23,4.79,2.69,2.13,,,,,,"Browning leaves, 90% senescence "
HER-SP 24,18/08/2018,2018,25.4,24.37,23.15,22.59,4.94,3.66,3.29,,,,,,"Browning leaves, herbivory 10%, 85% senescence "
HER-SP 3,18/08/2018,2018,32.8,40.06,34.5,33.3,5.54,3.66,3.71,,,,,,"Browning leaves, herbivory 10%, 90% senescence "
HER-SP 4,18/08/2018,2018,7.8,14.1,14.48,13.96,5,3.1,2.99,,,,,,"Yellow leaves, senescence 90%"
HER-SP 5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE-SP 2,18/08/2018,2018,11.2,21.18,19.29,26.71,2.69,1.93,1.77,,,,,,All brown leaves 
HE-SP 4,18/08/2018,2018,13.9,14.92,20.15,18.64,4.08,4.05,5.53,,,,,,"Browning leaves. Herbivory 5%, 100% senescence"
KL-SPC 1,18/08/2018,2018,36.5,32.05,31.99,33.66,6.25,7.28,7.17,,,,,,"Browning leaves, herbivory 20%, 20% senescence "
KL-SPC 2,18/08/2018,2018,17.2,49.55,60.98,53.09,150,55,Na,,,,,,30% senescence 
KL-SPC 3,18/08/2018,2018,25.6,47.46,48.82,53.83,5.4,7.83,4.28,,,,,,15% senescence 
KL-SPE 1,18/08/2018,2018,74.9,31.63,37.79,40.93,6.26,7.49,6.6,,,,,,"Rusty leaves, yellowing, herbivory 20%, nutrient deficiency, 70% senescence "
KL-SPE 2,18/08/2018,2018,47.5,70.23,56.51,63.27,366,194,167,,,,,,"Herbivory 15%, browning leaves "
KL-SPE 3,18/08/2018,2018,8.7,27.69,23.95,24.46,3.47,2.6,1.9,,,,,,"Browning leaves, 30% senescence "
KL-SPE 4,18/08/2018,2018,33.8,71.21,56.19,60.34,321,262,293,,,,,,"Yellowing leaves, herbivory 15%, nutrient deficiency, 50% senescence "
KL-SPE 5,18/08/2018,2018,30.8,58.86,49.02,54.94,174,200,130,,,,,,Herbivory 5%
KP16SP26,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP27,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP28,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP29,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP30,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP41,18/08/2018,2018,11.1,16.97,18.13,18.12,2.24,1.31,1.6,,,,,,"Yellowing leaves, rusty, herbivory 10%, 15% senescence "
PC16CESP1,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16CESP2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16CESP5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SP1,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SP2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead
H17SP3,18/08/2018,2018,5.5,29.39,28.09,16.68,3.17,2.32,1.13,,,,,,Browning leaves 
H17SP4,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
H17SP5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
H17SP6,18/08/2018,2018,9.3,33.08,34.26,29.9,2.8,2.61,2.21,,,,,,Senescence 50%
H17SP7,18/08/2018,2018,2.3,20.54,8.66,12.03,2.07,1.38,1.97,,,,,,Senescence 60%
KP17SP1,18/08/2018,2018,23.2,41.38,38.75,35.66,4.61,2.26,3.33,,,,,,Senescence 5%
KP17SP2,18/08/2018,2018,16.8,51.7,42.29,28.28,8.32,5.84,4.23,,,,,,"Nutrient deficiency, herbivory 5%, 70% senescence "
KP17SP3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP17SP4,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SR45,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR44,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR43,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR41,18/08/2018,2018,16.2,34.01,34.67,35.54,5.2,109.44,70.73,,,,,,"10% Senesced, 9% herbivory"
KP16SR12,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR25,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR23,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR22,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR21,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR1,18/08/2018,2018,7,26.96,26.32,27.78,7.46,15.37,17.16,,,,,,"25% Senesced, 2% herbivory, nutrient deficiency"
KL-SRE 4,18/08/2018,2018,99.5,51.51,53.06,55.38,274,359,492,,,,,,"5% Senesced, 4% herbivory"
KL-SRC 2,18/08/2018,2018,103.2,80.12,74.76,66.29,615,432,304,,,,,,"22% Senesced, 4% herbivory"
K15CSR3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
K15CSR2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE-SR 3,18/08/2018,2018,10.3,21.47,23.11,20.86,16.34,11.95,16.62,,,,,,"70% Senesced, 4% herbivory"
HE-SR 2,18/08/2018,2018,5.4,20.25,24.95,18.97,29.3,32.88,22.86,,,,,,100% Senesced
HEF-SR 4B(CLONE),18/08/2018,2018,3.1,16.16,NA,NA,9.44,2.36,8.4,,,,,,95% Senesced
HEF-SR 4,18/08/2018,2018,7.4,25.68,22.33,20.01,14.59,11.21,10.45,,,,,,"90% Senesced, 14% herbivory"
H15SR9,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
H15SR8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H15SR6,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H15SR5,18/08/2018,2018,9.5,26.83,24.64,23.14,13.45,23.62,12.05,,,,,,100% Senesced
H15SR4,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H15SR3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
H15SR11,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP17SR1,18/08/2018,2018,7,29.25,29.31,26.09,8.26,16.88,18.66,,,,,,"30% Senesced, 2% herbivory"
KP17SR2,18/08/2018,2018,5.9,28.7,33.51,25.74,9.28,12.04,7.32,,,,,,"20% Senesced, 7% herbivory"
KP17SR3,18/08/2018,2018,15.4,37.62,29.47,32.23,44.9,24.79,59.4,,,,,,5% Senesced
KP17SR4,18/08/2018,2018,18.6,29.03,34.68,33.87,36.54,31.74,32.13,,,,,,10% Senesced
KP17SR5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
K17SR6,18/08/2018,2018,7.3,40.29,45.24,37.36,28.23,50.25,NA,,,,,,"5% Senesced, 5% herbivory"
K17SR7,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
K17SR8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
K17SR9,18/08/2018,2018,5.7,15.64,18.99,17.91,2.85,NA,NA,,,,,,100% Senesced
H17SR1,18/08/2018,2018,9.5,12.74,NA,NA,23.14,2.23,1.87,,,,,,100% Senesced
H17SR2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SR3,18/08/2018,2018,1.4,NA,NA,NA,7.44,NA,NA,,,,,,98% Senesced
H17SR4,18/08/2018,2018,6.4,30.57,27.29,18.65,8.52,17.88,NA,,,,,,"80% Senesced, 5% herbivory"
H17SR5,18/08/2018,2018,19.2,25.34,26.82,20.96,15.11,11.04,9.97,,,,,,80% Senesced
PC17SR1,18/08/2018,2018,18.9,24.91,23.81,28.31,39.16,11.34,10.22,,,,,,"5% Senesced, 2% herbivory"
PC17SR2,18/08/2018,2018,16.8,37.44,38.47,41.35,122.62,9.2,1.54,,,,,,"4% Senesced,2% herbivory"
PC17SR3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
KP16SR24,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SP10,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SP11,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
HE16SP12,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SP13,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SP14,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
HE16SP15,18/08/2018,2018,4.5,19.96,18.07,17.74,4.65,3.45,2.08,,,,,,"Nutrient deficiency, herbivory 10%, senescence 15%"
HE16SP6,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SP7,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SP8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP11,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP13,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP14,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP21,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP22,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP23,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP24,18/08/2018,2018,14.2,52.61,40.81,36.09,7.53,5.14,3.59,,,,,,No senescence 
KP16SP25,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16CWSP1,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16CWSP10,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16CWSP2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16CWSP3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16CWSP9,18/08/2018,2018,5.8,41.12,39.1,33.14,5.17,4.67,4.46,,,,,,"Herbivory 10%, senescence 5%"
PC16CWSP6,18/08/2018,2018,9.9,20.06,22.01,15.52,3.28,6.04,2.84,,,,,,"Herbivory 10%, nutrient deficiency, senescence 10%"
PC16CWSP7,18/08/2018,2018,10.4,29.63,28.13,27.56,4.11,3.86,5.96,,,,,,No senescence 
PC16CWSP8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16PVSP6,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16PVSP7,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16PVSP8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
PC16PVSP9,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SP8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
PC17SP1,18/08/2018,2018,27.5,34.66,30.89,29.85,5.71,3.83,3.48,,,,,,"Nutrient deficiency, herbivory 5%, no senescence "
PC17SP2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
PC17SP3,18/08/2018,2018,7.3,56.58,35.88,43.07,6.14,4.83,3.45,,,,,,No senescence 
PC17SP4,18/08/2018,2018,23.4,69.06,72.91,74.8,44.69,240,11.76,,,,,,Senescence 5%
KP17SP5,18/08/2018,2018,25.4,48.46,49.23,47.35,5.66,4.55,3.52,,,,,,Senescence 15%
HE16SR17,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SR18,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SR19,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
HE16SR20,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SR21,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
HE16SR22,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SR23,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
HE16SR25,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR36,18/08/2018,2018,6.2,37.98,26,20.48,20.03,2.94,3.27,,,,,,"10% Senesced, 15% herbivory"
KP16SR37,18/08/2018,2018,35.6,48.41,36.74,46.11,189,82,184,,,,,,"1% Senesced, 4% herbivory"
KP16SR38,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR39,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR40,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
KP16SR51,18/08/2018,2018,3.5,19.93,20.49,18.18,5.42,5.88,6.68,,,,,,10% Senesced
KP16SR52,18/08/2018,2018,40.5,33.29,34.76,34.1,186,164,159,,,,,,"10% Senesced, 5% herbivory"
KP16SR53,18/08/2018,2018,7.8,39.37,28.79,26.95,69.15,13.28,9.19,,,,,,"2% Senesced, 10% herbivory"
KP16SR54,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
KP16SR55,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SR8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC16SR5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PP16TSR4,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
PP16TSR5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SR6,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SR10,18/08/2018,2018,5.7,22.04,19.64,22.75,15.41,3.15,NA,,,,,,"10% Senesced, 10% herbivory"
H17SR9,18/08/2018,2018,19.8,18.12,22.11,23.68,9.42,10.32,5.31,,,,,,50% Senesced
H17SR8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SR7,18/08/2018,2018,2.6,14.17,12.71,15.62,3.69,2.24,NA,,,,,,"50% Senesced, 40% herbivory"
H17SR14,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SR13,18/08/2018,2018,14.4,25.56,20.91,17.42,9.32,4.61,3.84,,,,,,"35% Senesced, 5% herbivory"
H17SR12,18/08/2018,2018,0.5,21.27,18.59,18.03,8.61,NA,NA,,,,,,"10% Senesced, 50% herbivory"
H17SR11,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SR15,18/08/2018,2018,20.9,26.25,29.52,27.32,25.1,NA,NA,,,,,,"70% Senesced, 5% herbivory"
PC17SR6,18/08/2018,2018,11.9,44.93,61.44,58.62,110.09,NA,NA,,,,,,"Green, sunburned leaf"
PC17SR5,18/08/2018,2018,11.3,40.2,32.26,30.91,60.56,12.67,4.1,,,,,,5% Senesced
PC17SR4,18/08/2018,2018,28.2,33.65,27.53,26.47,30.49,15.17,5.03,,,,,,"7% Senesced, 8% herbivory"
H15SR12,18/08/2018,2018,,,,,,,,,,,,,Dead
H15SR13,18/08/2018,2018,4.3,NA,NA,NA,6.55,NA ,NA ,,,,,,100% Senesced
H15SR14,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H15SR15,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H15SR16,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
H15SR17,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
H15SR18,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
H15SR19,18/08/2018,2018,6.3,17.29,19.58,21.54,18.37,22.19,10.78,,,,,,100% Senesced
H15SR20,18/08/2018,2018,9.2,12.55,11.85,12.9,9.42,5.84,7.09,,,,,,98% Senesced
HE-SR 13,18/08/2018,2018,12.5,19.93,18.76,19.35,16.93,17.79,13.15,,,,,,"100% Senesced, 1% herbivory"
HE-SR 6,18/08/2018,2018,13.4,18.74,21.44,19.95,17.11,13.22,16.16,,,,,,"98% Senesced, 2% herbivory"
HE-SR 7,18/08/2018,2018,10.9,22.94,26.92,25.66,17.9,12.09,32,,,,,,"75% Senesced, 5% herbivory"
HE-SR 8,18/08/2018,2018,12.5,15.7,11.42,14.56,21.62,13.13,16.8,,,,,,100% Senesced
K15CSR5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
K15SSR5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
K15SSR7,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
K15SSR8,18/08/2018,2018,9.8,33.97,31.52,30.34,40.48,22.02,24.79,,,,,,5% Senesced
K15SSR9,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KL-SRE 10,18/08/2018,2018,109.3,58.31,67.52,63.61,254,257,352,,,,,,"30% Senesced, 4% herbivory"
KL-SRE 6,18/08/2018,2018,75,52.68,48.93,47.14,198,152,168,,,,,,"40% Senesced, 10% herbivory"
KL-SRE 7,18/08/2018,2018,57.1,37.39,40.09,32.71,247,279,218,,,,,,"35% Senesced, 4% herbivory"
KL-SRE 9,18/08/2018,2018,76.4,47.98,49.31,56.04,274,248,278,,,,,,"25% Senesced, 5% herbivory"
PC16PVSR8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC17SR7,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC17SR8,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC17SR9,18/08/2018,2018,23.5,44.37,49.42,35.73,31.92,31.48,34.3,,,,,,"28% Senesced, 1% herbivory"
PC17SR10,18/08/2018,2018,13.5,47.64,53.14,39.12,73.59,59.53,35.69,,,,,,"5% Senesced, 15% herbivory"
K17SR10,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,May still be alive
K17SR11,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H15SP10,18/08/2018,2018,4.4,16.27,17.57,22.19,4.47,3.43,2.16,,,,,,"Senescence 95%, nutrient deficiency "
H15SP11,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
H15SP12,18/08/2018,2018,1.5,7.47,6.71,4.84,1.97,1.31,1.32,,,,,,Senescence 100%
H15SP13,18/08/2018,2018,9.6,22.9,25.06,20.37,4.86,2.71,2.65,,,,,,Senescence 100%
H15SP14,18/08/2018,2018,10.7,21.84,19.41,17.44,4.05,3.42,2.3,,,,,,Senescence 100%
H15SP15,18/08/2018,2018,7.9,21.51,18.84,22.2,4.56,4.24,3.53,,,,,,"Rusty, senescence 80%"
H15SP16,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
H15SP17,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
H15SP18,18/08/2018,2018,17.1,23.04,24.84,25.72,8.13,5.09,3.54,,,,,,Senescence 100%
H15SP19,18/08/2018,2018,8.3,20.34,18.64,16.2,6.04,4.38,4.18,,,,,,Senescence 95%
H15SP20,18/08/2018,2018,5.7,15.78,13.51,11.27,3.75,2.57,1.4,,,,,,Senescence 100%
H15SP9,18/08/2018,2018,15.1,26.48,17.84,23.13,3.57,2.87,2.49,,,,,,Senescence 100%
HE-SP 12,18/08/2018,2018,10.8,13.48,14.7,15.38,3.87,3.6,3.63,,,,,,Senescence 100%
HE-SP 6,18/08/2018,2018,14.9,18.74,21.83,23.04,5.79,5.19,3.06,,,,,,"Senescence 95%, nutrient deficiency "
KL-SPE 6,18/08/2018,2018,101,64.45,68.7,68.1,319,170,225,,,,,,"Senescence 60%, Herbivory 30%, nutrient deficiency "
KL-SPE 7,18/08/2018,2018,68,59.04,60.55,58.39,240,250,450,,,,,,"Senescence 60%, Herbivory 20%"
KL-SPE 8,18/08/2018,2018,73,39.85,44.2,47.16,230,240,235,,,,,,"Senescence 50%, nutrient deficiency "
KL-SPE 9,18/08/2018,2018,37.4,27.78,24.83,27.37,9.58,9.28,7.63,,,,,,"Senescence 80%, Herbivory 20%"
KL-SPE 10,18/08/2018,2018,35.4,40.17,47.6,36.51,185,5.69,4.79,,,,,,"Senescence 90%, Herbivory 10%, nutrient deficiency "
KP-SR 5,18/08/2018,2018,37.8,40.49,39.42,46.28,260,255,270,,,,,,"Rusty, senescence 10%"
KP16SP1,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP42,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP43,18/08/2018,2018,5,45.68,38.8,40.39,6.03,4.12,4.14,,,,,,"Nutrient deficiency, senescence 70%"
KP16SP44,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SP45,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP46,18/08/2018,2018,22.8,32.1,39.81,44.36,56.36,9.47,8.34,,,,,,"Nutrient deficiency, senescence 60%, Herbivory 10%"
KP16SP5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,
KP16SP51,18/08/2018,2018,26.4,23.95,19.36,20.78,5.45,4.85,4.66,,,,,,"Herbivory 10%, senescence 60%"
KP16SP52,18/08/2018,2018,22.5,29.15,24.95,24.13,7.14,4.52,3.82,,,,,,"Senescence 20%, Herbivory 25%"
KP16SP53,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP54,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
KP16SP55,18/08/2018,2018,25.7,39.16,33.1,35.86,4.49,2.78,2.43,,,,,,"Nutrient deficiency, senescence 40%"
H17SP9,18/08/2018,2018,13.6,32.25,33.01,33.18,4.43,4.36,4.33,,,,,,"Nutrient deficiency, senescence 30%"
PC17SP5,18/08/2018,2018,16.4,37.99,37.54,47.34,38.62,47.56,51.7,,,,,,"Senescence 30%, nutrient deficiency "
PC17SP6,18/08/2018,2018,17.3,51.7,43.34,42.78,28.71,33.68,34.89,,,,,,"Nutrient deficiency, senescence 40%"
HE16SA3,18/08/2018,2018,0.2,8.93,20.5,12.26,2.88,3.39,2.5,,,,,,"Senescence 33%, Herbivory 50%"
KP16SA1,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP16SA5,18/08/2018,2018,1.9,11.87,16.86,15.81,1.64,2.22,2.01,,,,,,Senescence 40%
PC16CESA2,18/08/2018,2018,2.4,23.84,23.2,26.88,10.44,7.28,5.63,,,,,,"Senescence 30%, Herbivory 5%"
PC16CWSA1,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PP16MSA1,18/08/2018,2018,0.5,6.78,9.53,6.44,2.16,1.51,1.09,,,,,,"Herbivory 80%, no senescence "
PP16MSA5,18/08/2018,2018,1.8,17.68,13.93,15.92,5.79,4.86,4.1,,,,,,Senescence 60%
K17SA5,18/08/2018,2018,1.5,16.17,12.79,13.28,4.04,3.51,3.82,,,,,,"Herbivory 15%, no senescence "
KP17SA4,18/08/2018,2018,1.9,18.68,12.11,12.35,4.75,3.68,2.05,,,,,,"Herbivory 30%, senescence 40%"
KP17S3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
KP17SA2,18/08/2018,2018,1.6,21.35,18.76,17.19,4.43,4.37,4.14,,,,,,Senescence 5%
K17SA1,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC17SA1,18/08/2018,2018,3.5,14.73,17.24,9.39,6.35,3.4,3.62,,,,,,Senescence 5%
PC17SA2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
PC17SA3,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
PC17SA6,18/08/2018,2018,0.9,21.86,18.33,17.63,3.21,4.4,3.81,,,,,,Senescence 50%
PC17SA7,18/08/2018,2018,1.7,14.94,18.16,15.92,3.55,4.81,2.61,,,,,,"Herbivory 20%, senescence 10%"
PC17SA8,18/08/2018,2018,1.7,5.91,3.92,3.06,1.49,0.88,0.7,,,,,,Senescence 100%
PC17SA9,18/08/2018,2018,1.5,15.63,8.42,12.58,5.35,3.72,3.33,,,,,,Senescence 80%
PC17SA10,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
H17SA1,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
H17SA2,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SA3,18/08/2018,2018,1.8,22.18,11.43,Na,6.07,3.42,Na,,,,,,"Herbivory 80%, senescence 50%"
H17SA4,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SA5,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Dead
H17SA6,18/08/2018,2018,4.9,22.74,18.93,23.89,4.41,5.11,4.05,,,,,,"Herbivory 20%, senescence 15%"
H17SA7,18/08/2018,2018,NA,NA,NA,NA,NA,NA,NA,,,,,,Not dead 
