"Date","mean_temp","month"
2021-12-20,-2.30379971590909,"12"
2021-12-21,-2.14370265151515,"12"
2021-12-22,-2.10836884469697,"12"
2021-12-23,-2.10114820075758,"12"
2021-12-24,-2.21732954545455,"12"
2021-12-25,-2.31563683712121,"12"
2021-12-26,-2.146484375,"12"
2021-12-27,-1.91518702651515,"12"
2021-12-28,-1.83433948863636,"12"
2021-12-29,-1.77716619318182,"12"
2021-12-30,-1.79504024621212,"12"
2021-12-31,-1.86695075757576,"12"
2022-01-01,-1.83647017045455,"01"
2022-01-02,-1.89405776515152,"01"
2022-01-03,-1.97170928030303,"01"
2022-01-04,-2.05036695075758,"01"
2022-01-05,-2.13997395833333,"01"
2022-01-06,-2.21182528409091,"01"
2022-01-07,-2.23035037878788,"01"
2022-01-08,-2.33019649621212,"01"
2022-01-09,-2.44211647727273,"01"
2022-01-10,-2.39772727272727,"01"
2022-01-11,-2.28533380681818,"01"
2022-01-12,-2.19773910984848,"01"
2022-01-13,-2.185546875,"01"
2022-01-14,-2.08102509469697,"01"
2022-01-15,-2.06096117424242,"01"
2022-01-16,-2.04711174242424,"01"
2022-01-17,-2.09416429924242,"01"
2022-01-18,-2.13364109848485,"01"
2022-01-19,-2.13689630681818,"01"
2022-01-20,-2.14192708333333,"01"
2022-01-21,-2.05095880681818,"01"
2022-01-22,-1.92406486742424,"01"
2022-01-23,-1.91080729166667,"01"
2022-01-24,-1.89879261363636,"01"
2022-01-25,-1.84392755681818,"01"
2022-01-26,-1.95785984848485,"01"
2022-01-27,-2.04756944444444,"01"
2022-01-28,-1.96180555555556,"01"
2022-01-29,-2.05098222637979,"01"
2022-01-30,-2.04249526515152,"01"
2022-01-31,-2.13328598484848,"01"
2022-02-01,-2.25491240530303,"02"
2022-02-02,-2.27799479166667,"02"
2022-02-03,-2.31989820075758,"02"
2022-02-04,-2.33552320075758,"02"
2022-02-05,-2.26379024621212,"02"
2022-02-06,-2.19418797348485,"02"
2022-02-07,-2.19128787878788,"02"
2022-02-08,-2.23587962962963,"02"
2022-02-09,-2.17082179132041,"02"
2022-02-10,-2.23751183712121,"02"
2022-02-11,-2.32735558712121,"02"
2022-02-12,-2.25864109848485,"02"
2022-02-13,-2.39340672348485,"02"
2022-02-14,-2.4918915719697,"02"
2022-02-15,-2.49177320075758,"02"
2022-02-16,-2.49313446969697,"02"
2022-02-17,-2.376953125,"02"
2022-02-18,-2.24195075757576,"02"
2022-02-19,-2.279296875,"02"
2022-02-20,-2.275390625,"02"
2022-02-21,-2.37772253787879,"02"
2022-02-22,-2.24567945075758,"02"
2022-02-23,-2.24562026515152,"02"
2022-02-24,-2.31119791666667,"02"
2022-02-25,-2.2106415719697,"02"
2022-02-26,-2.1911103219697,"02"
2022-02-27,-2.17311789772727,"02"
2022-02-28,-2.14867424242424,"02"
2022-03-01,-2.21354166666667,"03"
2022-03-02,-2.32865767045455,"03"
2022-03-03,-2.44631865530303,"03"
2022-03-04,-2.52994791666667,"03"
2022-03-05,-2.46472537878788,"03"
2022-03-06,-2.34061316287879,"03"
2022-03-07,-2.53343986742424,"03"
2022-03-08,-2.76598011363636,"03"
2022-03-09,-2.77645596590909,"03"
2022-03-10,-2.71070075757576,"03"
2022-03-11,-2.61055871212121,"03"
2022-03-12,-2.61825284090909,"03"
2022-03-13,-2.73449337121212,"03"
2022-03-14,-2.81457149621212,"03"
2022-03-15,-2.69856770833333,"03"
2022-03-16,-2.62926136363636,"03"
2022-03-17,-2.59576231060606,"03"
2022-03-18,-2.64547821969697,"03"
2022-03-19,-2.57398200757576,"03"
2022-03-20,-2.77769886363636,"03"
2022-03-21,-2.70501893939394,"03"
2022-03-22,-2.65512547348485,"03"
2022-03-23,-2.57729640151515,"03"
2022-03-24,-2.5856415719697,"03"
2022-03-25,-2.44288589015152,"03"
2022-03-26,-2.49656723484848,"03"
2022-03-27,-2.55415482954545,"03"
2022-03-28,-2.51526988636364,"03"
2022-03-29,-2.41347064393939,"03"
2022-03-30,-2.31687973484848,"03"
2022-03-31,-2.30995501893939,"03"
2022-04-01,-2.31563683712121,"04"
2022-04-02,-2.31480823863636,"04"
2022-04-03,-2.28616240530303,"04"
2022-04-04,-2.28243371212121,"04"
2022-04-05,-2.36428740530303,"04"
2022-04-06,-2.36754261363636,"04"
2022-04-07,-2.33860085227273,"04"
2022-04-08,-2.21697443181818,"04"
2022-04-09,-2.1328125,"04"
2022-04-10,-2.14683948863636,"04"
2022-04-11,-2.15838068181818,"04"
2022-04-12,-2.17223011363636,"04"
2022-04-13,-2.19253077651515,"04"
2022-04-14,-2.22378077651515,"04"
2022-04-15,-2.25094696969697,"04"
2022-04-16,-2.27858664772727,"04"
2022-04-17,-2.27953361742424,"04"
2022-04-18,-2.25568181818182,"04"
2022-04-19,-2.24721827651515,"04"
2022-04-20,-2.23538115530303,"04"
2022-04-21,-2.21975615530303,"04"
2022-04-22,-2.1936553030303,"04"
2022-04-23,-2.17518939393939,"04"
2022-04-24,-2.13819839015152,"04"
2022-04-25,-2.09463778409091,"04"
2022-04-26,-2.05001183712121,"04"
2022-04-27,-1.99467329545455,"04"
2022-04-28,-1.93016098484848,"04"
2022-04-29,-1.87855113636364,"04"
2022-04-30,-1.83978456439394,"04"
2022-05-01,-1.80551609848485,"05"
2022-05-02,-1.76846590909091,"05"
2022-05-03,-1.75443892045455,"05"
2022-05-04,-1.74064867424242,"05"
2022-05-05,-1.73046875,"05"
2022-05-06,-1.74082623106061,"05"
2022-05-07,-1.75242660984848,"05"
2022-05-08,-1.7438446969697,"05"
2022-05-09,-1.7288115530303,"05"
2022-05-10,-1.71602746212121,"05"
2022-05-11,-1.70880681818182,"05"
2022-05-12,-1.69927793560606,"05"
2022-05-13,-1.68690814393939,"05"
2022-05-14,-1.67761600378788,"05"
2022-05-15,-1.66068892045455,"05"
2022-05-16,-1.64885179924242,"05"
2022-05-17,-1.62511837121212,"05"
2022-05-18,-1.61499763257576,"05"
2022-05-19,-1.60233191287879,"05"
2022-05-20,-1.58806818181818,"05"
2022-05-21,-1.5725615530303,"05"
2022-05-22,-1.55066287878788,"05"
2022-05-23,-1.51384943181818,"05"
2022-05-24,-1.45022490530303,"05"
2022-05-25,-1.34493371212121,"05"
2022-05-26,-1.26106770833333,"05"
2022-05-27,-1.16015625,"05"
2022-05-28,-1.09546638257576,"05"
2022-05-29,-1.05776515151515,"05"
2022-05-30,-0.943655303030303,"05"
2022-05-31,-0.723839962121212,"05"
2022-06-01,-0.586174242424242,"06"
2022-06-02,-0.478752367424242,"06"
2022-06-03,-0.329249526515151,"06"
2022-06-04,-0.268998579545455,"06"
2022-06-05,-0.244910037878788,"06"
2022-06-06,-0.239405776515152,"06"
2022-06-07,-0.228574810606061,"06"
2022-06-08,-0.227272727272727,"06"
2022-06-09,-0.227095170454545,"06"
2022-06-10,-0.226680871212121,"06"
2022-06-11,-0.224135890151515,"06"
2022-06-12,-0.219223484848485,"06"
2022-06-13,-0.196969696969697,"06"
2022-06-14,-0.184777462121212,"06"
2022-06-15,-0.148141571969697,"06"
2022-06-16,-0.0926254734848485,"06"
2022-06-17,0.0581794507575758,"06"
2022-06-18,0.156960227272727,"06"
2022-06-19,0.198745265151515,"06"
2022-06-20,0.230764678030303,"06"
2022-06-21,0.347301136363636,"06"
2022-06-22,0.438979640151515,"06"
2022-06-23,0.731119791666667,"06"
2022-06-24,1.04148910984848,"06"
2022-06-25,1.412109375,"06"
2022-06-26,2.05468009478673,"06"
2022-06-27,2.50378787878788,"06"
2022-06-28,3.05735085227273,"06"
2022-06-29,3.38725142045455,"06"
2022-06-30,3.27420691287879,"06"
2022-07-01,3.78693181818182,"07"
2022-07-02,4.08120265151515,"07"
2022-07-03,4.07415956439394,"07"
2022-07-04,4.45780066287879,"07"
2022-07-05,4.60316051136364,"07"
2022-07-06,4.71046401515152,"07"
2022-07-07,4.57463304924242,"07"
2022-07-08,4.25408380681818,"07"
2022-07-09,4.046875,"07"
2022-07-10,3.85037878787879,"07"
2022-07-11,3.71354166666667,"07"
2022-07-12,3.11783854166667,"07"
2022-07-13,3.35031960227273,"07"
2022-07-14,3.41974431818182,"07"
2022-07-15,3.15027225378788,"07"
2022-07-16,3.4182646780303,"07"
2022-07-17,3.83682528409091,"07"
2022-07-18,4.25745738636364,"07"
2022-07-19,3.95229640151515,"07"
2022-07-20,3.74745501893939,"07"
2022-07-21,3.56374289772727,"07"
2022-07-22,3.56687973484848,"07"
2022-07-23,3.28468276515152,"07"
2022-07-24,3.31463068181818,"07"
2022-07-25,3.79456676136364,"07"
2022-07-26,4.93122632575758,"07"
2022-07-27,4.36067708333333,"07"
2022-07-28,4.12748579545455,"07"
2022-07-29,4.40873579545455,"07"
2022-07-30,4.72496448863636,"07"
2022-07-31,4.90050899621212,"07"
2022-08-01,4.92536695075758,"08"
2022-08-02,4.68566524621212,"08"
2022-08-03,4.5823271780303,"08"
2022-08-04,4.994140625,"08"
2022-08-05,5.10848721590909,"08"
2022-08-06,4.60925662878788,"08"
2022-08-07,4.47827888257576,"08"
2022-08-08,4.01769649621212,"08"
2022-08-09,4.11635890151515,"08"
2022-08-10,3.88275331439394,"08"
2022-08-11,4.18714488636364,"08"
2022-08-12,5.17477509469697,"08"
2022-08-13,5.43016098484848,"08"
2022-08-14,5.07066761363636,"08"
2022-08-15,4.72271967526266,"08"
2022-08-16,4.56350615530303,"08"
2022-08-17,4.74070785984848,"08"
2022-08-18,4.20288825757576,"08"
2022-08-19,4.2014678030303,"08"
2022-08-20,4.46715198863636,"08"
2022-08-21,4.76888020833333,"08"
2022-08-22,4.92666903409091,"08"
2022-08-23,5.21129261363636,"08"
2022-08-24,5.32966382575758,"08"
2022-08-25,5.2307646780303,"08"
2022-08-26,4.47964015151515,"08"
2022-08-27,4.21395596590909,"08"
2022-08-28,4.19939630681818,"08"
2022-08-29,4.33647017045455,"08"
2022-08-30,3.90471117424242,"08"
2022-08-31,3.47052556818182,"08"
2022-09-01,3.36126893939394,"09"
2022-09-02,3.31924715909091,"09"
2022-09-03,3.65838068181818,"09"
2022-09-04,3.06534090909091,"09"
2022-09-05,2.88606770833333,"09"
2022-09-06,2.61375473484848,"09"
2022-09-07,2.27272727272727,"09"
2022-09-08,2.22774621212121,"09"
2022-09-09,2.42986505681818,"09"
2022-09-10,1.85683001893939,"09"
2022-09-11,1.52308238636364,"09"
2022-09-12,1.34688683712121,"09"
2022-09-13,1.39624763257576,"09"
2022-09-14,1.51219223484848,"09"
2022-09-15,1.42980587121212,"09"
2022-09-16,1.14612926136364,"09"
2022-09-17,0.980764678030303,"09"
2022-09-18,1.10375236742424,"09"
2022-09-19,0.999763257575758,"09"
2022-09-20,1.56522253787879,"09"
2022-09-21,2.01811079545455,"09"
2022-09-22,1.65417850378788,"09"
2022-09-23,1.12417140151515,"09"
2022-09-24,0.996389678030303,"09"
2022-09-25,0.71875,"09"
2022-09-26,0.61624053030303,"09"
2022-09-27,0.550722064393939,"09"
2022-09-28,0.499822443181818,"09"
2022-09-29,0.462298768939394,"09"
2022-09-30,0.4296875,"09"
2022-10-01,0.417436079545455,"10"
2022-10-02,0.382753314393939,"10"
2022-10-03,0.347892992424242,"10"
2022-10-04,0.335700757575758,"10"
2022-10-05,0.311789772727273,"10"
2022-10-06,0.287286931818182,"10"
2022-10-07,0.281723484848485,"10"
2022-10-08,0.320371685606061,"10"
2022-10-09,0.388671875,"10"
2022-10-10,0.265388257575758,"10"
2022-10-11,0.162464488636364,"10"
2022-10-12,0.0899029356060606,"10"
2022-10-13,0.0463423295454545,"10"
2022-10-14,0.0504261363636364,"10"
2022-10-15,0.0477035984848485,"10"
2022-10-16,0.0283499053030303,"10"
2022-10-17,0.0122514204545455,"10"
2022-10-18,0.0140269886363636,"10"
2022-10-19,0.0123106060606061,"10"
2022-10-20,0.0141453598484848,"10"
2022-10-21,0.0105350378787879,"10"
2022-10-22,0.00870028409090909,"10"
2022-10-23,0.00343276515151515,"10"
2022-10-24,-0.0105942234848485,"10"
2022-10-25,-0.0218394886363636,"10"
2022-10-26,-0.041015625,"10"
2022-10-27,-0.0506036931818182,"10"
2022-10-28,-0.0692471590909091,"10"
2022-10-29,-0.0779474431818182,"10"
2022-10-30,-0.0821496212121212,"10"
2022-10-31,-0.0952296401515152,"10"
2022-11-01,-0.100733901515152,"11"
2022-11-02,-0.109256628787879,"11"
2022-11-03,-0.12399384469697,"11"
2022-11-04,-0.149147727272727,"11"
2022-11-05,-0.189038825757576,"11"
2022-11-06,-0.25290009469697,"11"
2022-11-07,-0.335641735918744,"11"
2022-11-08,-0.314561631944444,"11"
2022-11-09,-0.329698350694444,"11"
2022-11-10,-0.313856336805556,"11"
2022-11-11,-0.320796460176991,"11"
2022-11-12,-0.345939867424242,"11"
2022-11-13,-0.355587121212121,"11"
2022-11-14,-0.337653882575758,"11"
2022-11-15,-0.380918560606061,"11"
2022-11-16,-0.418738162878788,"11"
2022-11-17,-0.496803977272727,"11"
2022-11-18,-0.544566761363636,"11"
2022-11-19,-0.548117897727273,"11"
2022-11-20,-0.482362689393939,"11"
2022-11-21,-0.452769886363636,"11"
2022-11-22,-0.458984375,"11"
2022-11-23,-0.507339015151515,"11"
2022-11-24,-0.48828125,"11"
2022-11-25,-0.452651515151515,"11"
2022-11-26,-0.450402462121212,"11"
2022-11-27,-0.447857481060606,"11"
2022-11-28,-0.470170454545455,"11"
2022-11-29,-0.532374526515151,"11"
2022-11-30,-0.647194602272727,"11"
2022-12-01,-0.679036458333333,"12"
2022-12-02,-0.678918087121212,"12"
2022-12-03,-0.63772490530303,"12"
2022-12-04,-0.559836647727273,"12"
2022-12-05,-0.534919507575758,"12"
2022-12-06,-0.524739583333333,"12"
2022-12-07,-0.522253787878788,"12"
2022-12-08,-0.524798768939394,"12"
2022-12-09,-0.512547348484849,"12"
2022-12-10,-0.519708806818182,"12"
2022-12-11,-0.555930397727273,"12"
2022-12-12,-0.595170454545455,"12"
2022-12-13,-0.598070549242424,"12"
2022-12-14,-0.613044507575758,"12"
2022-12-15,-0.591856060606061,"12"
2022-12-16,-0.609848484848485,"12"
2022-12-17,-0.756510416666667,"12"
2022-12-18,-0.974905303030303,"12"
2022-12-19,-1.19442471590909,"12"
2022-12-20,-1.39316998106061,"12"
2022-12-21,-1.46508049242424,"12"
2022-12-22,-1.45265151515152,"12"
2022-12-23,-1.54048295454545,"12"
2022-12-24,-1.67441998106061,"12"
2022-12-25,-1.76284327651515,"12"
2022-12-26,-1.65838068181818,"12"
2022-12-27,-1.49437736742424,"12"
2022-12-28,-1.39263731060606,"12"
2022-12-29,-1.36813446969697,"12"
2022-12-30,-1.40269886363636,"12"
2022-12-31,-1.40701941287879,"12"
2023-01-01,-1.36949573863636,"01"
2023-01-02,-1.27414772727273,"01"
2023-01-03,-1.33084753787879,"01"
2023-01-04,-1.45963541666667,"01"
2023-01-05,-1.5413115530303,"01"
2023-01-06,-1.58966619318182,"01"
2023-01-07,-1.60925662878788,"01"
2023-01-08,-1.56096117424242,"01"
2023-01-09,-1.63766571969697,"01"
2023-01-10,-1.78136837121212,"01"
2023-01-11,-1.88293087121212,"01"
2023-01-12,-1.92962831439394,"01"
2023-01-13,-2.04225852272727,"01"
2023-01-14,-2.12423058712121,"01"
2023-01-15,-2.19472064393939,"01"
2023-01-16,-2.21602746212121,"01"
2023-01-17,-2.09878077651515,"01"
2023-01-18,-2.03456439393939,"01"
2023-01-19,-2.05965909090909,"01"
2023-01-20,-2.03113162878788,"01"
2023-01-21,-1.89855587121212,"01"
2023-01-22,-1.87582859848485,"01"
2023-01-23,-1.88405539772727,"01"
2023-01-24,-1.8375946969697,"01"
2023-01-25,-1.76420454545455,"01"
2023-01-26,-1.68211410984848,"01"
2023-01-27,-1.77550899621212,"01"
2023-01-28,-1.88600852272727,"01"
2023-01-29,-1.82309422348485,"01"
2023-01-30,-1.80338541666667,"01"
2023-01-31,-1.81830018939394,"01"
2023-02-01,-1.79314630681818,"02"
2023-02-02,-1.85505445075758,"02"
2023-02-03,-1.95756392045455,"02"
2023-02-04,-2.02858664772727,"02"
2023-02-05,-2.12269176136364,"02"
2023-02-06,-2.19187973484848,"02"
2023-02-07,-2.28107244318182,"02"
2023-02-08,-2.37476325757576,"02"
2023-02-09,-2.58220880681818,"02"
2023-02-10,-2.7653290719697,"02"
2023-02-11,-2.82498816287879,"02"
2023-02-12,-2.74485085227273,"02"
2023-02-13,-2.78722774621212,"02"
2023-02-14,-2.94495738636364,"02"
2023-02-15,-3.01740056818182,"02"
2023-02-16,-3.06812263257576,"02"
2023-02-17,-3.0836884469697,"02"
2023-02-18,-3.10245028409091,"02"
2023-02-19,-3.10505445075758,"02"
2023-02-20,-2.97153172348485,"02"
2023-02-21,-2.91915246212121,"02"
2023-02-22,-2.96638257575758,"02"
2023-02-23,-3.06031013257576,"02"
2023-02-24,-2.94732481060606,"02"
2023-02-25,-2.81569602272727,"02"
2023-02-26,-2.72170928030303,"02"
2023-02-27,-2.67501183712121,"02"
2023-02-28,-2.68016098484848,"02"
2023-03-01,-2.70182291666667,"03"
2023-03-02,-2.68323863636364,"03"
2023-03-03,-2.68081202651515,"03"
2023-03-04,-2.69708806818182,"03"
2023-03-05,-2.75633285984848,"03"
2023-03-06,-2.79995265151515,"03"
2023-03-07,-2.74627130681818,"03"
2023-03-08,-2.6448271780303,"03"
2023-03-09,-2.54391571969697,"03"
2023-03-10,-2.45697206439394,"03"
2023-03-11,-2.41660748106061,"03"
2023-03-12,-2.39695785984848,"03"
2023-03-13,-2.42838541666667,"03"
2023-03-14,-2.48810369318182,"03"
2023-03-15,-2.55817945075758,"03"
2023-03-16,-2.62565104166667,"03"
2023-03-17,-2.63802083333333,"03"
2023-03-18,-2.59108664772727,"03"
2023-03-19,-2.52385179924242,"03"
2023-03-20,-2.46075994318182,"03"
2023-03-21,-2.43205492424242,"03"
2023-03-22,-2.47437263257576,"03"
2023-03-23,-2.49887547348485,"03"
2023-03-24,-2.53148674242424,"03"
2023-03-25,-2.55965909090909,"03"
2023-03-26,-2.69945549242424,"03"
2023-03-27,-2.80557528409091,"03"
2023-03-28,-2.73259943181818,"03"
2023-03-29,-2.74745501893939,"03"
2023-03-30,-2.76538825757576,"03"
2023-03-31,-2.71413352272727,"03"
2023-04-01,-2.63517992424242,"04"
2023-04-02,-2.55865293560606,"04"
2023-04-03,-2.51414535984848,"04"
2023-04-04,-2.4997040719697,"04"
2023-04-05,-2.48561789772727,"04"
2023-04-06,-2.45353929924242,"04"
