"Date","mean_temp"
2022-01-24,-2.82411024305556
2022-01-25,-2.93391927083333
2022-01-26,-3.62901475694444
2022-01-27,-3.60313585069444
2022-01-28,-3.58403862847222
2022-01-29,-3.62255859375
2022-01-30,-3.93207465277778
2022-01-31,-4.41688368055556
2022-02-01,-4.52615017361111
2022-02-02,-4.51839192708333
2022-02-03,-4.58175998263889
2022-02-04,-4.33892144097222
2022-02-05,-4.01806640625
2022-02-06,-3.79546440972222
2022-02-07,-3.80875651041667
2022-02-08,-3.83056640625
2022-02-09,-3.38492838541667
2022-02-10,-3.89024522569444
2022-02-11,-3.99430338541667
2022-02-12,-3.67778862847222
2022-02-13,-4.18755425347222
2022-02-14,-4.48757595486111
2022-02-15,-4.34358723958333
2022-02-16,-4.01426866319444
2022-02-17,-3.98589409722222
2022-02-18,-3.38709852430556
2022-02-19,-3.79302300347222
2022-02-20,-4.17350260416667
2022-02-21,-4.29302300347222
2022-02-22,-3.44064670138889
2022-02-23,-3.91064453125
2022-02-24,-3.7041015625
2022-02-25,-3.35069444444444
2022-02-26,-3.53266059027778
2022-02-27,-3.41221788194444
2022-02-28,-3.46603732638889
2022-03-01,-3.81987847222222
2022-03-02,-4.09998914930556
2022-03-03,-4.53390842013889
2022-03-04,-4.42263454861111
2022-03-05,-3.91769748263889
2022-03-06,-3.81656901041667
2022-03-07,-4.47129991319444
2022-03-08,-4.7548828125
2022-03-09,-4.63368055555556
2022-03-10,-4.48111979166667
2022-03-11,-4.32769097222222
2022-03-12,-4.44769965277778
2022-03-13,-4.99685329861111
2022-03-14,-4.80392795138889
2022-03-15,-4.13861762152778
2022-03-16,-3.92106119791667
2022-03-17,-3.96988932291667
2022-03-18,-4.13644748263889
2022-03-19,-3.98725043402778
2022-03-20,-4.52663845486111
2022-03-21,-4.43478732638889
2022-03-22,-3.85834418402778
2022-03-23,-3.71240234375
2022-03-24,-3.53553602430556
2022-03-25,-3.16910807291667
2022-03-26,-3.38454861111111
2022-03-27,-3.59288194444444
2022-03-28,-3.24647352430556
2022-03-29,-3.08393012152778
2022-03-30,-3.02408854166667
2022-03-31,-3.24104817708333
2022-04-01,-3.24300130208333
2022-04-02,-3.00108506944444
2022-04-03,-3.03542751736111
2022-04-04,-3.0419921875
2022-04-05,-3.04210069444444
2022-04-06,-3.04318576388889
2022-04-07,-3.07530381944444
2022-04-08,-2.89127604166667
2022-04-09,-2.787109375
2022-04-10,-2.77180989583333
2022-04-11,-2.958984375
2022-04-12,-2.98692491319444
2022-04-13,-3.17209201388889
2022-04-14,-3.25059678819444
2022-04-15,-3.28146701388889
2022-04-16,-3.32204861111111
2022-04-17,-3.19504123263889
2022-04-18,-3.11919487847222
2022-04-19,-3.06141493055556
2022-04-20,-2.98508029513889
2022-04-21,-2.92990451388889
2022-04-22,-2.86794704861111
2022-04-23,-2.72173394097222
2022-04-24,-2.54839409722222
2022-04-25,-2.46430121527778
2022-04-26,-2.25406901041667
2022-04-27,-2.05805121527778
2022-04-28,-1.91655815972222
2022-04-29,-1.84293619791667
2022-04-30,-1.822265625
2022-05-01,-1.78488498263889
2022-05-02,-1.73627387152778
2022-05-03,-1.7236328125
2022-05-04,-1.72585720486111
2022-05-05,-1.85432942708333
2022-05-06,-1.97786458333333
2022-05-07,-2.02419704861111
2022-05-08,-1.94010416666667
2022-05-09,-1.90679253472222
2022-05-10,-1.875
2022-05-11,-1.86002604166667
2022-05-12,-1.84629991319444
2022-05-13,-1.82356770833333
2022-05-14,-1.80848524305556
2022-05-15,-1.79823133680556
2022-05-16,-1.77115885416667
2022-05-17,-1.74446614583333
2022-05-18,-1.712890625
2022-05-19,-1.65646258503401
2022-05-20,-1.57532051282051
2022-05-21,-1.53255208333333
2022-05-22,-1.44801682692308
2022-05-23,-1.36346566523605
2022-05-24,-1.17458767361111
2022-05-25,-0.984049479166667
2022-05-26,-0.889973958333333
2022-05-27,-0.836100260416667
2022-05-28,-0.789605034722222
2022-05-29,-0.729437934027778
2022-05-30,-0.614474826388889
2022-05-31,-0.435709635416667
2022-06-01,-0.294053819444444
2022-06-02,-0.218424479166667
2022-06-03,-0.148111979166667
2022-06-04,-0.121907552083333
2022-06-05,-0.100151909722222
2022-06-06,-0.0748155381944444
2022-06-07,0.0462782118055556
2022-06-08,0.234266493055556
2022-06-09,0.640896267361111
2022-06-10,1.10823567708333
2022-06-11,1.11800130208333
2022-06-12,1.22482638888889
2022-06-13,1.50906032986111
2022-06-14,1.27625868055556
2022-06-15,2.69580078125
2022-06-16,4.68614366319444
2022-06-17,6.85308159722222
2022-06-18,6.77479383680556
2022-06-19,5.08409288194444
2022-06-20,4.8857421875
2022-06-21,5.27913411458333
2022-06-22,5.47281901041667
2022-06-23,8.80984157986111
2022-06-24,9.62456597222222
2022-06-25,11.8866644965278
2022-06-26,13.5417571676803
2022-06-27,13.2738172743056
2022-06-28,13.8766276041667
2022-06-29,11.94921875
2022-06-30,10.8337673611111
2022-07-01,14.1133897569444
2022-07-02,14.3693033854167
2022-07-03,14.9619683159722
2022-07-04,16.4200303819444
2022-07-05,15.6500651041667
2022-07-06,13.8602973090278
2022-07-07,12.5594618055556
2022-07-08,10.8216688368056
2022-07-09,9.88726128472222
2022-07-10,9.2177734375
2022-07-11,6.73849826388889
2022-07-12,4.4541015625
2022-07-13,8.11181640625
2022-07-14,4.9580078125
2022-07-15,7.52642144097222
2022-07-16,8.16997612847222
2022-07-17,10.3285590277778
2022-07-18,7.67540147569444
2022-07-19,6.90711805555556
2022-07-20,4.71430121527778
2022-07-21,6.60384114583333
2022-07-22,7.45383029513889
2022-07-23,6.55365668402778
2022-07-24,5.5869140625
2022-07-25,10.9998372395833
2022-07-26,14.8142903645833
2022-07-27,5.77685546875
2022-07-28,7.30734592013889
2022-07-29,9.51199001736111
2022-07-30,10.2077365451389
2022-07-31,7.15695529513889
2022-08-01,9.46750217013889
2022-08-02,5.18695746527778
2022-08-03,6.86170789930556
2022-08-04,10.44189453125
2022-08-05,9.36675347222222
2022-08-06,7.26714409722222
2022-08-07,5.70529513888889
2022-08-08,5.20708550347222
2022-08-09,7.10595703125
2022-08-10,3.70317925347222
2022-08-11,8.19498697916667
2022-08-12,11.4835069444444
2022-08-13,9.60525173611111
2022-08-14,7.63845486111111
2022-08-15,5.72265142150803
