"Date","mean_temp"
2022-01-25,-2.06108940972222
2022-01-26,-2.29774305555556
2022-01-27,-2.38590494791667
2022-01-28,-2.34494357638889
2022-01-29,-2.35682508680556
2022-01-30,-2.37689887152778
2022-01-31,-2.54410807291667
2022-02-01,-2.693359375
2022-02-02,-2.70616319444444
2022-02-03,-2.75981987847222
2022-02-04,-2.73735894097222
2022-02-05,-2.63009982638889
2022-02-06,-2.52083333333333
2022-02-07,-2.53884548611111
2022-02-08,-2.59684244791667
2022-02-09,-2.43397352430556
2022-02-10,-2.62239583333333
2022-02-11,-2.65375434027778
2022-02-12,-2.509765625
2022-02-13,-2.82286241319444
2022-02-14,-2.92399088541667
2022-02-15,-2.89105902777778
2022-02-16,-2.74766710069444
2022-02-17,-2.69184027777778
2022-02-18,-2.40418836805556
2022-02-19,-2.57063802083333
2022-02-20,-2.60503472222222
2022-02-21,-2.75591362847222
2022-02-22,-2.39171006944444
2022-02-23,-2.57367621527778
2022-02-24,-2.58973524305556
2022-02-25,-2.38015407986111
2022-02-26,-2.45290798611111
2022-02-27,-2.39854600694444
2022-02-28,-2.36170789930556
2022-03-01,-2.49408637152778
2022-03-02,-2.64485677083333
2022-03-03,-2.8623046875
2022-03-04,-2.91493055555556
2022-03-05,-2.69514973958333
2022-03-06,-2.62586805555556
2022-03-07,-2.99620225694444
2022-03-08,-3.25113932291667
2022-03-09,-3.16167534722222
2022-03-10,-3.03352864583333
2022-03-11,-2.92588975694444
2022-03-12,-2.98280164930556
2022-03-13,-3.19509548611111
2022-03-14,-3.19368489583333
2022-03-15,-2.94883897569444
2022-03-16,-2.84830729166667
2022-03-17,-2.86181640625
2022-03-18,-2.93467881944444
2022-03-19,-2.84136284722222
2022-03-20,-3.13736979166667
2022-03-21,-2.98318142361111
2022-03-22,-2.83463541666667
2022-03-23,-2.75124782986111
2022-03-24,-2.71413845486111
2022-03-25,-2.50217013888889
2022-03-26,-2.63357204861111
2022-03-27,-2.77734375
2022-03-28,-2.55550130208333
2022-03-29,-2.43136935763889
2022-03-30,-2.33783637152778
2022-03-31,-2.38872612847222
2022-04-01,-2.39133029513889
2022-04-02,-2.37228732638889
2022-04-03,-2.349609375
2022-04-04,-2.36962890625
2022-04-05,-2.44162326388889
2022-04-06,-2.41954210069444
2022-04-07,-2.37885199652778
2022-04-08,-2.22265625
2022-04-09,-2.14816623263889
2022-04-10,-2.15397135416667
2022-04-11,-2.17941623263889
2022-04-12,-2.19932725694444
2022-04-13,-2.24679904513889
2022-04-14,-2.30951605902778
2022-04-15,-2.34738498263889
2022-04-16,-2.36442057291667
2022-04-17,-2.37017144097222
2022-04-18,-2.35004340277778
2022-04-19,-2.32378472222222
2022-04-20,-2.28732638888889
2022-04-21,-2.25482855902778
2022-04-22,-2.23323567708333
2022-04-23,-2.18326822916667
2022-04-24,-2.12489149305556
2022-04-25,-2.0625
2022-04-26,-1.98795572916667
2022-04-27,-1.89241536458333
2022-04-28,-1.80181206597222
2022-04-29,-1.73931206597222
2022-04-30,-1.70003255208333
2022-05-01,-1.67073567708333
2022-05-02,-1.63118489583333
2022-05-03,-1.61311848958333
2022-05-04,-1.58669704861111
2022-05-05,-1.60693359375
2022-05-06,-1.64632161458333
2022-05-07,-1.66796875
2022-05-08,-1.66536458333333
2022-05-09,-1.64176432291667
2022-05-10,-1.61729600694444
2022-05-11,-1.59944661458333
2022-05-12,-1.59223090277778
2022-05-13,-1.57671440972222
2022-05-14,-1.56255425347222
2022-05-15,-1.55745442708333
2022-05-16,-1.5478515625
2022-05-17,-1.52023654513889
2022-05-18,-1.49858940972222
2022-05-19,-1.46439200680272
2022-05-20,-1.37960737179487
2022-05-21,-1.34780649038462
2022-05-22,-1.30573918269231
2022-05-23,-1.31711373390558
2022-05-24,-1.23328993055556
2022-05-25,-1.09103732638889
2022-05-26,-1.00493706597222
2022-05-27,-0.923068576388889
2022-05-28,-0.863552517361111
2022-05-29,-0.823567708333333
2022-05-30,-0.695041232638889
2022-05-31,-0.474392361111111
2022-06-01,-0.349772135416667
2022-06-02,-0.26220703125
2022-06-03,-0.0804578993055556
2022-06-04,-0.0549045138888889
2022-06-05,-0.0502387152777778
2022-06-06,-0.0479058159722222
2022-06-07,-0.0457356770833333
2022-06-08,-0.0360243055555556
2022-06-09,-0.0124240451388889
2022-06-10,0.256076388888889
2022-06-11,0.537217881944444
2022-06-12,0.7080078125
2022-06-13,0.690972222222222
2022-06-14,0.614691840277778
2022-06-15,1.43321397569444
2022-06-16,2.07606336805556
2022-06-17,3.29622395833333
2022-06-18,3.79519314236111
2022-06-19,2.97520616319444
2022-06-20,3.09266493055556
2022-06-21,3.60611979166667
2022-06-22,3.72412109375
2022-06-23,5.85319010416667
2022-06-24,6.529296875
2022-06-25,7.78038194444444
2022-06-26,8.8619135534318
2022-06-27,8.71175130208333
2022-06-28,9.61892361111111
2022-06-29,8.71576605902778
2022-06-30,8.30192057291667
2022-07-01,10.2801106770833
2022-07-02,10.3484700520833
2022-07-03,10.8056640625
2022-07-04,11.8287760416667
2022-07-05,11.5777994791667
2022-07-06,11.0035264756944
2022-07-07,9.93055555555556
2022-07-08,8.95160590277778
2022-07-09,8.36349826388889
2022-07-10,7.82850477430556
2022-07-11,6.45638020833333
2022-07-12,4.48920355902778
2022-07-13,7.16422526041667
2022-07-14,4.98844401041667
2022-07-15,6.35671657986111
2022-07-16,6.69037543402778
2022-07-17,8.50254991319444
2022-07-18,6.75233289930556
2022-07-19,6.10243055555556
2022-07-20,4.89599609375
2022-07-21,5.83203125
2022-07-22,6.14800347222222
2022-07-23,5.56591796875
2022-07-24,5.25884331597222
2022-07-25,8.61338975694444
2022-07-26,11.2265082465278
2022-07-27,5.75086805555556
2022-07-28,6.85167100694444
2022-07-29,7.87955729166667
2022-07-30,8.47829861111111
2022-07-31,7.03472222222222
2022-08-01,8.15890842013889
2022-08-02,5.57009548611111
2022-08-03,6.58734809027778
2022-08-04,8.63916015625
2022-08-05,7.60942925347222
2022-08-06,6.24728732638889
2022-08-07,5.84933810763889
2022-08-08,4.74050564236111
2022-08-09,6.24685329861111
2022-08-10,4.27376302083333
2022-08-11,7.22672526041667
2022-08-12,9.18429904513889
2022-08-13,8.14322916666667
2022-08-14,6.73177083333333
2022-08-15,5.38766996291718
