"","Match","Species","Sample_location","Sample_location_full","Date_sampled","Date_propagated","Date_planted","Year_planted","Mother_height","Mother_CW_1","Mother_CW_2","Mother_LS","Mother_LL1","Mother_LL2","Mother_LL3","Mother_SE1","Mother_SE2","Mother_SE3","Mother_Sex","Cutting_length","Cutting_diameter","Cutting_age","Year_dead","Survived_2014","Survived_2015","Survived_2016","Survived_2017","Survived_2018","Survived_2019","Survived_2020","Survived_2021","Bed","Row","Column","Notes","Field_notes","Data_notes","SampleID","SampleID_standard","population","Survived_2023","Survived_2022"
"1013","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1014","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1015","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1016","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1017","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1018","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1019","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1020","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1021","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1022","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1023","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1024","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1025","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1026","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1027","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1028","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1029","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1030","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1031","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1032","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1033","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1034","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1035","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1036","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1037","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1038","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1039","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1040","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1041","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1042","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1043","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1044","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1045","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1046","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1047","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1048","KL-SPE 4","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,52,"218","173",2.4,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,5,NA,NA,NA,"KLSpE4","KLSPE4","Southern","1","1"
"1049","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1050","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1051","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1052","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1053","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1054","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1055","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1056","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1057","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1058","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1059","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1060","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1061","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1062","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1063","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1064","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1065","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1066","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1067","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1068","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1069","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1070","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1071","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1072","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1073","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1074","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1075","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1076","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1077","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1078","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1079","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1080","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1081","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1082","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1083","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1084","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1085","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1086","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1087","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1088","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1089","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1090","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1091","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1092","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1093","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1094","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1095","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1096","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1097","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
"1098","KL-SPE 5","Salix pulchra","Kluane","Pika Camp","13/08/2010",NA,"13/08/2013",2013,35,"108","567",0.9,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Alive",1,1,1,1,1,1,1,1,1,3,6,NA,NA,NA,"KLSpE5","KLSPE5","Southern","1","1"
