"Date","mean_temp"
2021-07-30,17.548828125
2021-07-31,18.3999565972222
2021-08-01,17.4613715277778
2021-08-02,15.375
2021-08-03,15.6362847222222
2021-08-04,14.5681423611111
2021-08-05,16.2115885416667
2021-08-06,12.7890625
2021-08-07,15.7725694444444
2021-08-08,12.8977864583333
2021-08-09,13.3537326388889
2021-08-10,14.3912760416667
2021-08-11,12.3743489583333
2021-08-12,12.8802083333333
2021-08-13,11.9396701388889
2021-08-14,12.8381076388889
2021-08-15,12.2428385416667
2021-08-16,11.4021267361111
2021-08-17,11.6512586805556
2021-08-18,10.6365017361111
2021-08-19,12.2087673611111
2021-08-20,9.90538194444444
2021-08-21,9.71549479166667
2021-08-22,9.31510416666667
2021-08-23,10.6647135416667
2021-08-24,11.5440538194444
2021-08-25,9.64453125
2021-08-26,9.06380208333333
2021-08-27,9.14344618055556
2021-08-28,7.11979166666667
2021-08-29,8.18359375
2021-08-30,8.96723090277778
2021-08-31,10.0086805555556
2021-09-01,9.90364583333333
2021-09-02,12.919921875
2021-09-03,9.22157118055556
2021-09-04,8.75303819444444
2021-09-05,10.4830729166667
2021-09-06,9.47721354166667
2021-09-07,8.85590277777778
2021-09-08,9.17339409722222
2021-09-09,8.38997395833333
2021-09-10,9.71440972222222
2021-09-11,7.333984375
2021-09-12,7.96310763888889
2021-09-13,8.12087673611111
2021-09-14,5.99761284722222
2021-09-15,5.37782118055556
2021-09-16,5.29188368055556
2021-09-17,4.95073784722222
2021-09-18,5.90277777777778
2021-09-19,7.08919270833333
2021-09-20,2.77690972222222
2021-09-21,3.04296875
2021-09-22,2.59006076388889
2021-09-23,2.55360243055556
2021-09-24,5.36306423611111
2021-09-25,1.57096354166667
2021-09-26,0.949652777777778
2021-09-27,1.02756076388889
2021-09-28,0.736762152777778
2021-09-29,-0.341796875
2021-09-30,1.21940104166667
2021-10-01,1.37738715277778
2021-10-02,2.13888888888889
2021-10-03,0.896701388888889
2021-10-04,1.919921875
2021-10-05,0.459852430555556
2021-10-06,-1.90473090277778
2021-10-07,0.608723958333333
2021-10-08,-0.260199652777778
2021-10-09,-0.362413194444444
2021-10-10,-0.600694444444444
2021-10-11,-1.48784722222222
2021-10-12,0.0427517361111111
2021-10-13,-0.830946180555556
2021-10-14,-1.03276909722222
2021-10-15,-2.14019097222222
2021-10-16,-3.45789930555556
2021-10-17,-4.02517361111111
2021-10-18,-2.88693576388889
2021-10-19,-1.55360243055556
2021-10-20,-0.122612847222222
2021-10-21,0.395833333333333
2021-10-22,-0.12890625
2021-10-23,-0.849609375
2021-10-24,-2.84895833333333
2021-10-25,-3.69791666666667
2021-10-26,-2.69574652777778
2021-10-27,-1.68663194444444
2021-10-28,-2.50043402777778
2021-10-29,-3.48936631944444
2021-10-30,-1.21072048611111
2021-10-31,-0.419921875
2021-11-01,-1.98003472222222
2021-11-02,-0.890190972222222
2021-11-03,-0.812065972222222
2021-11-04,-4.58767361111111
2021-11-05,-3.90104166666667
2021-11-06,-4.86306423611111
2021-11-07,-7.359375
2021-11-08,-6.158203125
2021-11-09,-6.45529513888889
2021-11-10,-9.58919270833333
2021-11-11,-9.74066840277778
2021-11-12,-6.97287326388889
2021-11-13,-7.94943576388889
2021-11-14,-8.48914930555556
2021-11-15,-10.1082899305556
2021-11-16,-8.68424479166667
2021-11-17,-9.66905381944444
2021-11-18,-10.7447916666667
2021-11-19,-11.9149305555556
2021-11-20,-14.4659288194444
2021-11-21,-11.2259114583333
2021-11-22,-10.6004774305556
2021-11-23,-10.7415364583333
2021-11-24,-11.2217881944444
2021-11-25,-10.5735677083333
2021-11-26,-11.3882378472222
2021-11-27,-12.18359375
2021-11-28,-12.2280815972222
2021-11-29,-12.5134548611111
2021-11-30,-10.4010416666667
2021-12-01,-9.26649305555556
2021-12-02,-9.08875868055556
2021-12-03,-12.4192708333333
2021-12-04,-14.4388020833333
2021-12-05,-14.0954861111111
2021-12-06,-8.77690972222222
2021-12-07,-6.63736979166667
2021-12-08,-8.15256076388889
2021-12-09,-10.3758680555556
2021-12-10,-8.13606770833333
2021-12-11,-8.42599826388889
2021-12-12,-10.3687065972222
2021-12-13,-13.3387586805556
2021-12-14,-12.6030815972222
2021-12-15,-12.109375
2021-12-16,-12.8758680555556
2021-12-17,-10.5399305555556
2021-12-18,-12.3387586805556
2021-12-19,-9.82986111111111
2021-12-20,-7.92578125
2021-12-21,-5.419921875
2021-12-22,-8.29991319444444
2021-12-23,-7.18077256944444
2021-12-24,-6.36783854166667
2021-12-25,-6.56532118055556
2021-12-26,-5.32421875
2021-12-27,-4.15863715277778
2021-12-28,-3.49110243055556
2021-12-29,-3.23502604166667
2021-12-30,-3.48025173611111
2021-12-31,-3.59743923611111
2022-01-01,-3.65169270833333
2022-01-02,-5.18598090277778
2022-01-03,-5.81401909722222
2022-01-04,-7.30490451388889
2022-01-05,-8.43489583333333
2022-01-06,-8.68272569444444
2022-01-07,-7.03515625
2022-01-08,-8.39887152777778
2022-01-09,-8.43641493055556
2022-01-10,-7.39366319444444
2022-01-11,-6.26627604166667
2022-01-12,-5.17795138888889
2022-01-13,-4.33441840277778
2022-01-14,-3.58268229166667
2022-01-15,-3.3046875
2022-01-16,-3.26410590277778
2022-01-17,-3.69574652777778
2022-01-18,-4.46484375
2022-01-19,-4.40342881944444
2022-01-20,-4.21853298611111
2022-01-21,-3.52647569444444
2022-01-22,-2.47591145833333
2022-01-23,-2.39670138888889
2022-01-24,-2.56705729166667
2022-01-25,-2.28862847222222
2022-01-26,-2.69900173611111
2022-01-27,-2.796875
2022-01-28,-3.06423611111111
2022-01-29,-3.32465277777778
2022-01-30,-3.60611979166667
2022-01-31,-5.74262152777778
2022-02-01,-7.07725694444444
2022-02-02,-6.34895833333333
2022-02-03,-6.40364583333333
2022-02-04,-5.99609375
2022-02-05,-5.55859375
2022-02-06,-4.00238715277778
2022-02-07,-3.71527777777778
2022-02-08,-3.24479166666667
2022-02-09,-2.73155381944444
2022-02-10,-3.50108506944444
2022-02-11,-3.98090277777778
2022-02-12,-2.92100694444444
2022-02-13,-3.03450520833333
2022-02-14,-3.79210069444444
2022-02-15,-3.50412326388889
2022-02-16,-3.19921875
2022-02-17,-2.95247395833333
2022-02-18,-2.48676215277778
2022-02-19,-2.20594618055556
2022-02-20,-2.9921875
2022-02-21,-4.51475694444444
2022-02-22,-3.50759548611111
2022-02-23,-2.99088541666667
2022-02-24,-3.12868923611111
2022-02-25,-2.52322048611111
2022-02-26,-2.37369791666667
2022-02-27,-2.07291666666667
2022-02-28,-1.88953993055556
2022-03-01,-2.14149305555556
2022-03-02,-3.30794270833333
2022-03-03,-3.56966145833333
2022-03-04,-3.85698784722222
2022-03-05,-2.88194444444444
2022-03-06,-2.06423611111111
2022-03-07,-3.52604166666667
2022-03-08,-4.50325520833333
2022-03-09,-4.13910590277778
2022-03-10,-3.1640625
2022-03-11,-2.6328125
2022-03-12,-2.83658854166667
2022-03-13,-3.85199652777778
2022-03-14,-4.43967013888889
2022-03-15,-4.75434027777778
2022-03-16,-4.00672743055556
2022-03-17,-2.35460069444444
2022-03-18,-2.50477430555556
2022-03-19,-2.23914930555556
2022-03-20,-3.08962673611111
2022-03-21,-2.24001736111111
2022-03-22,-2.79188368055556
2022-03-23,-3.47829861111111
2022-03-24,-2.78211805555556
2022-03-25,-1.78667534722222
2022-03-26,-2.16579861111111
2022-03-27,-2.79513888888889
2022-03-28,-2.36588541666667
2022-03-29,-1.45833333333333
2022-03-30,-0.321180555555556
2022-03-31,-0.912543402777778
2022-04-01,-1.15755208333333
2022-04-02,-1.00933159722222
2022-04-03,-0.63671875
2022-04-04,-0.733289930555556
2022-04-05,-0.783854166666667
2022-04-06,-0.656901041666667
2022-04-07,-0.560329861111111
2022-04-08,-0.422092013888889
2022-04-09,-0.709201388888889
2022-04-10,-1.83355034722222
2022-04-11,-1.51801215277778
2022-04-12,-2.16948784722222
2022-04-13,-2.68294270833333
2022-04-14,-2.26866319444444
2022-04-15,-1.55447048611111
2022-04-16,-1.50151909722222
2022-04-17,-0.966362847222222
2022-04-18,-1.95052083333333
2022-04-19,-2.04513888888889
2022-04-20,-0.888888888888889
2022-04-21,-0.4453125
2022-04-22,0.309678819444444
2022-04-23,2.22395833333333
2022-04-24,3.70876736111111
2022-04-25,3.31770833333333
2022-04-26,3.79253472222222
2022-04-27,4.43532986111111
2022-04-28,3.32335069444444
2022-04-29,4.15386284722222
2022-04-30,3.90928819444444
2022-05-01,3.94227430555556
2022-05-02,3.97916666666667
2022-05-03,4.18077256944444
2022-05-04,5.28190104166667
2022-05-05,3.35416666666667
