"Date","mean_moist","month"
2022-03-10,25.7855934456068,"03"
2022-03-11,25.7754845511313,"03"
2022-03-12,25.7690925760729,"03"
2022-03-13,25.7634327215059,"03"
2022-03-14,25.7291638508186,"03"
2022-03-15,25.7242924337037,"03"
2022-03-16,25.7223494985538,"03"
2022-03-17,25.7231660944863,"03"
2022-03-18,25.7184354697736,"03"
2022-03-19,25.7337255246488,"03"
2022-03-20,25.6941347011597,"03"
2022-03-21,25.708129465935,"03"
2022-03-22,25.7009208949441,"03"
2022-03-23,25.7174499229584,"03"
2022-03-24,25.719308382667,"03"
2022-03-25,25.7685575649447,"03"
2022-03-26,25.7772303769182,"03"
2022-03-27,25.7893666819849,"03"
2022-03-28,25.8076133773056,"03"
2022-03-29,25.8444165112319,"03"
2022-03-30,25.8826557276602,"03"
2022-03-31,25.9086741635805,"03"
2022-04-01,25.9241050108579,"04"
2022-04-02,25.9277092963534,"04"
2022-04-03,25.9436188377981,"04"
2022-04-04,25.9526013930563,"04"
2022-04-05,25.9378463493093,"04"
2022-04-06,25.9448578109372,"04"
2022-04-07,25.9532771965867,"04"
2022-04-08,25.9930932879193,"04"
2022-04-09,26.022969435659,"04"
2022-04-10,26.0240394579155,"04"
2022-04-11,26.0331628055758,"04"
2022-04-12,26.0341765108714,"04"
2022-04-13,26.0374428946017,"04"
2022-04-14,26.0296429955217,"04"
2022-04-15,26.0175630074158,"04"
2022-04-16,26.0034274502383,"04"
2022-04-17,25.9897424287478,"04"
2022-04-18,25.9809006658917,"04"
2022-04-19,25.9776342821615,"04"
2022-04-20,25.9853778642806,"04"
2022-04-21,25.9925864352715,"04"
2022-04-22,25.9999921156255,"04"
2022-04-23,26.0067501509295,"04"
2022-04-24,26.0269397814001,"04"
2022-04-25,26.0469886194685,"04"
2022-04-26,26.0713457050433,"04"
2022-04-27,26.1056708926914,"04"
2022-04-28,26.1432624640698,"04"
2022-04-29,26.1873586444282,"04"
2022-04-30,26.2306100703737,"04"
2022-05-01,26.2705951125889,"05"
2022-05-02,26.3055116283261,"05"
2022-05-03,26.3427652979392,"05"
2022-05-04,26.3707548274899,"05"
2022-05-05,26.3939292568864,"05"
2022-05-06,26.4099232737725,"05"
2022-05-07,26.4166249921156,"05"
2022-05-08,26.4257201812956,"05"
2022-05-09,26.4338579821408,"05"
2022-05-10,26.4439950350967,"05"
2022-05-11,26.4588627127655,"05"
2022-05-12,26.4726322096973,"05"
2022-05-13,26.4855851106966,"05"
2022-05-14,26.5012412258175,"05"
2022-05-15,26.5142786022581,"05"
2022-05-16,26.5268091260509,"05"
2022-05-17,26.5392270159219,"05"
2022-05-18,26.557107650997,"05"
2022-05-19,26.5747630182287,"05"
2022-05-20,26.5916299480082,"05"
2022-05-21,26.6088629380333,"05"
2022-05-22,26.6343463628254,"05"
2022-05-23,26.6911420178592,"05"
2022-05-24,27.1903355589796,"05"
2022-05-25,29.7040994242154,"05"
2022-05-26,30.6783265302445,"05"
2022-05-27,31.9625221888826,"05"
2022-05-28,35.8137012407753,"05"
2022-05-29,36.6748720478649,"05"
2022-05-30,38.0904833346849,"05"
2022-05-31,40.0820763387668,"05"
2022-06-01,42.8950803755666,"06"
2022-06-02,42.557713621496,"06"
2022-06-03,42.5473231422161,"06"
2022-06-04,42.6161987853558,"06"
2022-06-05,42.5565591237982,"06"
2022-06-06,42.4652411717532,"06"
2022-06-07,42.4849521080565,"06"
2022-06-08,41.9695955991674,"06"
2022-06-09,41.8401229061354,"06"
2022-06-10,41.9058447994666,"06"
2022-06-11,42.8068316978888,"06"
2022-06-12,44.0021310337992,"06"
2022-06-13,44.3263759359879,"06"
2022-06-14,43.6710717793456,"06"
2022-06-15,44.8527987276872,"06"
2022-06-16,46.9880844574199,"06"
2022-06-17,49.9065420034421,"06"
2022-06-18,52.2927197938349,"06"
2022-06-19,54.4709753647086,"06"
2022-06-20,55.071821020193,"06"
2022-06-21,55.5949774281621,"06"
2022-06-22,58.8606008794457,"06"
2022-06-23,58.9967189738599,"06"
2022-06-24,61.7624449220123,"06"
2022-06-25,61.9089816541868,"06"
2022-06-26,65.3397651893409,"06"
2022-06-27,65.8704011569756,"06"
2022-06-28,65.1671149496752,"06"
2022-06-29,65.2958836806963,"06"
2022-06-30,65.9300689770137,"06"
2022-07-01,63.4556143504627,"07"
2022-07-02,59.9820686796601,"07"
2022-07-03,54.9959339154254,"07"
2022-07-04,53.0944480487299,"07"
2022-07-05,51.8019737968445,"07"
2022-07-06,51.0388789771038,"07"
2022-07-07,50.2372915146109,"07"
2022-07-08,49.2071979834023,"07"
2022-07-09,48.3837032231323,"07"
2022-07-10,47.6844718370142,"07"
2022-07-11,47.0959595959596,"07"
2022-07-12,49.4889517386172,"07"
2022-07-13,50.2124557348688,"07"
2022-07-14,49.3182550302309,"07"
2022-07-15,48.4413436325791,"07"
2022-07-16,47.8985326052677,"07"
2022-07-17,46.7757131979924,"07"
2022-07-18,44.7238047288226,"07"
2022-07-19,44.8932624640698,"07"
2022-07-20,44.5637519260401,"07"
2022-07-21,44.7112178880689,"07"
2022-07-22,44.9189429982249,"07"
2022-07-23,46.56562277548,"07"
2022-07-24,46.1754870290776,"07"
2022-07-25,45.9973283233765,"07"
2022-07-26,45.020341686265,"07"
2022-07-27,44.6491565971941,"07"
